Offset	Amplitude	X Position	Y Position	X Peak Width	Y Peak Width	6 N Photons	ChiSquared	FitOK	Frame Number	Peak Index of Frame	Peak Global Index	12 X PkW * Y PkW	Sigma Amplitude	Sigma X Pos rtNph	Sigma Y Pos rtNph	Sigma X Pos Full	Sigma Y Pos Full	18 Grouped Index	Group X Position	Group Y Position	Group Sigma X Pos	Group Sigma Y Pos	Group N Photons	24 Group Size	Frame Index in Grp	Label Set	Amplitude L1	Amplitude L2	Amplitude L3	30 FitOK Labels	Zeta0	Sigma Amp L2	Sigma Amp L3	Z Position	Sigma Z	36 Coherence	Group A1	Group A2	Group A3	Group Z Position	Group Sigma Z	42 Group Coherence	XY Ellipticity	Unwrapped Z	Unwrapped Z Error	XY Group Ellipticity	Unwrapped Group Z	Unwrapped Group Z Error
 3.44920E+002	 1.20954E+003	 1.63365E+002	 2.46888E+002	 1.36928E+000	 1.27132E+000	 1.29710E+004	 2.22350E+003	 1.00000E+000	 2.80000E+001	 3.00000E+001	 2.97100E+003	 1.74080E+000	 3.47785E+001	 1.20228E-002	 1.11627E-002	 5.99248E-002	 5.18420E-002	 5.79000E+002	 1.63247E+002	 2.46676E+002	 9.63366E-003	 9.63366E-003	 9.93346E+005	 6.30000E+001	 1.10000E+001	 0.00000E+000	 5.31167E+002	 5.15077E+002	 2.03992E+002	 1.00000E+002	 3.79137E+000	 3.55253E-002	 0.00000E+000	 7.94669E+000	 5.41985E+000	 4.67538E-001	 5.71513E+002	 6.38224E+002	 2.57904E+002	 2.85692E+002	 6.24381E-001	 4.63757E-001	 3.74411E-002	 7.94669E+000	-6.70010E+001	 2.67184E-002	-5.50754E+000	-6.02343E+001
 3.07017E+002	 1.54370E+003	 1.63127E+002	 2.46636E+002	 1.36089E+000	 1.30985E+000	 1.69850E+004	 3.55146E+003	 1.00000E+000	 2.90000E+001	 4.00000E+000	 3.06700E+003	 1.78256E+000	 3.92900E+001	 1.04422E-002	 1.00505E-002	 5.10794E-002	 4.74071E-002	 5.79000E+002	 1.63247E+002	 2.46676E+002	 9.63366E-003	 9.63366E-003	 9.93346E+005	 6.30000E+001	 1.20000E+001	 0.00000E+000	 5.68107E+002	 6.90774E+002	 3.03933E+002	 1.00000E+002	 4.75870E+000	 2.99855E-002	 0.00000E+000	 2.75515E+002	 4.97144E+000	 4.45426E-001	 5.71513E+002	 6.38224E+002	 2.57904E+002	 2.85793E+002	 6.24381E-001	 4.63757E-001	 1.94691E-002	-1.56848E+001	-5.68551E+001	 2.67303E-002	-5.40738E+000	-6.02323E+001
 3.06048E+002	 1.03824E+003	 1.63104E+002	 2.46639E+002	 1.38892E+000	 1.29568E+000	 1.15150E+004	 1.43778E+003	 1.00000E+000	 3.00000E+001	 6.10000E+001	 3.21200E+003	 1.79960E+000	 3.22218E+001	 1.29433E-002	 1.20744E-002	 5.89659E-002	 5.15182E-002	 5.79000E+002	 1.63247E+002	 2.46676E+002	 9.63366E-003	 9.63366E-003	 9.93346E+005	 6.30000E+001	 1.30000E+001	 0.00000E+000	 4.49822E+002	 4.52013E+002	 1.68792E+002	 1.00000E+002	 3.24358E+000	 3.35775E-002	 0.00000E+000	 5.71915E+000	 5.43681E+000	 4.94669E-001	 5.71513E+002	 6.38224E+002	 2.57904E+002	 2.85889E+002	 6.24381E-001	 4.63757E-001	 3.50975E-002	 5.71915E+000	-6.48817E+001	 2.67404E-002	-5.31137E+000	-6.01592E+001
 2.92681E+002	 1.05035E+003	 1.63226E+002	 2.46677E+002	 1.45186E+000	 1.27649E+000	 1.19740E+004	 1.53905E+003	 1.00000E+000	 3.10000E+001	 5.70000E+001	 3.31200E+003	 1.85328E+000	 3.24091E+001	 1.32679E-002	 1.16653E-002	 5.84436E-002	 4.55534E-002	 5.79000E+002	 1.63247E+002	 2.46676E+002	 9.63366E-003	 9.63366E-003	 9.93346E+005	 6.30000E+001	 1.40000E+001	 0.00000E+000	 5.16405E+002	 4.17938E+002	 1.52616E+002	 1.00000E+002	 3.28671E+000	 3.27553E-002	 0.00000E+000	 2.39337E+001	 4.77549E+000	 5.52273E-001	 5.71513E+002	 6.38224E+002	 2.57904E+002	 2.85999E+002	 6.24381E-001	 4.63757E-001	 6.46515E-002	 2.39337E+001	-1.02850E+002	 2.67554E-002	-5.20142E+000	-6.00502E+001
 2.98921E+002	 1.21104E+003	 1.63029E+002	 2.46706E+002	 1.38549E+000	 1.25772E+000	 1.29880E+004	 1.34877E+003	 1.00000E+000	 3.20000E+001	 3.40000E+001	 3.40000E+003	 1.74255E+000	 3.48000E+001	 1.21571E-002	 1.10360E-002	 6.14183E-002	 5.08474E-002	 5.79000E+002	 1.63247E+002	 2.46676E+002	 9.63366E-003	 9.63366E-003	 9.93346E+005	 6.30000E+001	 1.50000E+001	 0.00000E+000	 6.11977E+002	 5.23358E+002	 1.61628E+002	 1.00000E+002	 3.91148E+000	 1.79131E-002	 0.00000E+000	 2.00609E+001	 4.16257E+000	 6.08357E-001	 5.71513E+002	 6.38224E+002	 2.57904E+002	 2.86091E+002	 6.24381E-001	 4.63757E-001	 4.87270E-002	 2.00609E+001	-7.63537E+001	 2.67649E-002	-5.10919E+000	-6.00082E+001
 3.14528E+002	 1.50320E+003	 1.63337E+002	 2.46719E+002	 1.46208E+000	 1.23499E+000	 1.67230E+004	 4.03399E+003	 1.00000E+000	 3.30000E+001	 3.00000E+000	 3.48600E+003	 1.80564E+000	 3.87711E+001	 1.13061E-002	 9.55004E-003	 5.71481E-002	 4.11292E-002	 5.79000E+002	 1.63247E+002	 2.46676E+002	 9.63366E-003	 9.63366E-003	 9.93346E+005	 6.30000E+001	 1.60000E+001	 0.00000E+000	 6.71814E+002	 6.50119E+002	 2.17516E+002	 1.00000E+002	 4.65278E+000	 2.88493E-002	 0.00000E+000	 1.04035E+001	 4.06508E+000	 5.48991E-001	 5.71513E+002	 6.38224E+002	 2.57904E+002	 2.86198E+002	 6.24381E-001	 4.63757E-001	 8.45912E-002	 3.01604E+002	 1.36276E+002	 2.67793E-002	-5.00156E+000	-5.98699E+001
 3.23450E+002	 1.67490E+003	 1.63223E+002	 2.46725E+002	 1.43265E+000	 1.25653E+000	 1.85800E+004	 3.46534E+003	 1.00000E+000	 3.40000E+001	 2.00000E+000	 3.58300E+003	 1.80017E+000	 4.09255E+001	 1.05104E-002	 9.21828E-003	 5.62948E-002	 4.35560E-002	 5.79000E+002	 1.63247E+002	 2.46676E+002	 9.63366E-003	 9.63366E-003	 9.93346E+005	 6.30000E+001	 1.70000E+001	 0.00000E+000	 7.43228E+002	 7.63606E+002	 2.34116E+002	 1.00000E+002	 5.25518E+000	 2.25821E-002	 0.00000E+000	 6.61204E+000	 3.61949E+000	 5.84953E-001	 5.71513E+002	 6.38224E+002	 2.57904E+002	 2.86283E+002	 6.24381E-001	 4.63757E-001	 6.58988E-002	 6.61204E+000	-1.22561E+002	 2.67873E-002	-4.91656E+000	-5.98198E+001
 2.97230E+002	 1.29552E+003	 1.63324E+002	 2.46775E+002	 1.34360E+000	 1.31230E+000	 1.41270E+004	 2.56220E+003	 1.00000E+000	 3.50000E+001	 1.30000E+001	 3.69800E+003	 1.76321E+000	 3.59933E+001	 1.13044E-002	 1.10410E-002	 5.65434E-002	 5.39968E-002	 5.79000E+002	 1.63247E+002	 2.46676E+002	 9.63366E-003	 9.63366E-003	 9.93346E+005	 6.30000E+001	 1.80000E+001	 0.00000E+000	 4.73045E+002	 5.20350E+002	 3.19806E+002	 1.00000E+002	 4.02999E+000	 3.66598E-002	 0.00000E+000	 2.65597E+002	 9.34971E+000	 2.59697E-001	 5.71513E+002	 6.38224E+002	 2.57904E+002	 2.86355E+002	 6.24381E-001	 4.63757E-001	 1.22076E-002	-2.56032E+001	-5.30863E+001	 2.67909E-002	-4.84528E+000	-5.97305E+001
 2.74641E+002	 1.21873E+003	 1.63391E+002	 2.46711E+002	 1.42403E+000	 1.39207E+000	 1.48250E+004	 2.25659E+003	 1.00000E+000	 3.60000E+001	 2.30000E+001	 3.81400E+003	 1.98235E+000	 3.49103E+001	 1.16956E-002	 1.14331E-002	 5.62152E-002	 5.37792E-002	 5.79000E+002	 1.63247E+002	 2.46676E+002	 9.63366E-003	 9.63366E-003	 9.93346E+005	 6.30000E+001	 1.90000E+001	 0.00000E+000	 4.61934E+002	 4.91816E+002	 2.88238E+002	 1.00000E+002	 3.80517E+000	 3.07741E-002	 0.00000E+000	 2.74513E+002	 8.83449E+000	 2.68295E-001	 5.71513E+002	 6.38224E+002	 2.57904E+002	 2.86468E+002	 6.24381E-001	 4.63757E-001	 1.17856E-002	-1.66867E+001	-4.33743E+001	 2.68060E-002	-4.73221E+000	-5.96419E+001
 3.01448E+002	 1.49585E+003	 1.63181E+002	 2.46697E+002	 1.41330E+000	 1.33085E+000	 1.73010E+004	 3.12810E+003	 1.00000E+000	 3.70000E+001	 2.00000E+000	 3.91500E+003	 1.88089E+000	 3.86762E+001	 1.07448E-002	 1.01180E-002	 5.62341E-002	 4.99927E-002	 5.79000E+002	 1.63247E+002	 2.46676E+002	 9.63366E-003	 9.63366E-003	 9.93346E+005	 6.30000E+001	 2.00000E+001	 0.00000E+000	 6.68730E+002	 5.78374E+002	 2.70156E+002	 1.00000E+002	 4.61334E+000	 2.81366E-002	 0.00000E+000	 1.84423E+001	 5.45373E+000	 4.02311E-001	 5.71513E+002	 6.38224E+002	 2.57904E+002	 2.86579E+002	 6.24381E-001	 4.63757E-001	 3.04930E-002	 1.84423E+001	-4.34518E+001	 2.68196E-002	-4.62115E+000	-5.95964E+001
 3.18964E+002	 1.67422E+003	 1.63247E+002	 2.46639E+002	 1.39458E+000	 1.28713E+000	 1.85580E+004	 3.61685E+003	 1.00000E+000	 3.80000E+001	 2.00000E+000	 4.02700E+003	 1.79501E+000	 4.09172E+001	 1.02372E-002	 9.44837E-003	 5.02633E-002	 4.29878E-002	 5.79000E+002	 1.63247E+002	 2.46676E+002	 9.63366E-003	 9.63366E-003	 9.93346E+005	 6.30000E+001	 2.10000E+001	 0.00000E+000	 6.99357E+002	 7.49044E+002	 2.70500E+002	 1.00000E+002	 5.20627E+000	 2.72197E-002	 0.00000E+000	 1.50691E+000	 4.13448E+000	 5.12394E-001	 5.71513E+002	 6.38224E+002	 2.57904E+002	 2.86652E+002	 6.24381E-001	 4.63757E-001	 4.05179E-002	 1.50691E+000	-7.93122E+001	 2.68237E-002	-4.54761E+000	-5.95261E+001
 3.14699E+002	 1.64909E+003	 1.63333E+002	 2.46653E+002	 1.43002E+000	 1.29526E+000	 1.88270E+004	 3.15652E+003	 1.00000E+000	 3.90000E+001	 2.00000E+000	 4.13600E+003	 1.85225E+000	 4.06089E+001	 1.04220E-002	 9.43986E-003	 5.36110E-002	 4.41842E-002	 5.79000E+002	 1.63247E+002	 2.46676E+002	 9.63366E-003	 9.63366E-003	 9.93346E+005	 6.30000E+001	 2.20000E+001	 0.00000E+000	 6.98135E+002	 6.70180E+002	 3.10941E+002	 1.00000E+002	 5.10976E+000	 2.47980E-002	 0.00000E+000	 7.46495E+000	 5.46560E+000	 3.84824E-001	 5.71513E+002	 6.38224E+002	 2.57904E+002	 2.86743E+002	 6.24381E-001	 4.63757E-001	 4.99060E-002	 7.46495E+000	-9.11417E+001	 2.68330E-002	-4.45749E+000	-5.94361E+001
 2.92207E+002	 1.38562E+003	 1.63258E+002	 2.46648E+002	 1.42554E+000	 1.28400E+000	 1.56330E+004	 2.96577E+003	 1.00000E+000	 4.00000E+001	 7.00000E+000	 4.25300E+003	 1.83039E+000	 3.72239E+001	 1.14014E-002	 1.02694E-002	 5.43132E-002	 4.43133E-002	 5.79000E+002	 1.63247E+002	 2.46676E+002	 9.63366E-003	 9.63366E-003	 9.93346E+005	 6.30000E+001	 2.30000E+001	 0.00000E+000	 6.20251E+002	 6.04797E+002	 1.93448E+002	 1.00000E+002	 4.28385E+000	 2.91060E-002	 0.00000E+000	 1.08107E+001	 4.05951E+000	 5.68586E-001	 5.71513E+002	 6.38224E+002	 2.57904E+002	 2.86838E+002	 6.24381E-001	 4.63757E-001	 5.27007E-002	 1.08107E+001	-9.31279E+001	 2.68435E-002	-4.36179E+000	-5.93744E+001
 2.92047E+002	 1.43214E+003	 1.63285E+002	 2.46664E+002	 1.53567E+000	 1.29958E+000	 1.74610E+004	 3.30966E+003	 1.00000E+000	 4.10000E+001	 4.00000E+000	 4.35900E+003	 1.99572E+000	 3.78436E+001	 1.16215E-002	 9.83486E-003	 6.39340E-002	 4.61164E-002	 5.79000E+002	 1.63247E+002	 2.46676E+002	 9.63366E-003	 9.63366E-003	 9.93346E+005	 6.30000E+001	 2.40000E+001	 0.00000E+000	 6.98248E+002	 6.05975E+002	 2.14487E+002	 1.00000E+002	 4.59173E+000	 3.37824E-002	 0.00000E+000	 1.95554E+001	 4.01901E+000	 5.43423E-001	 5.71513E+002	 6.38224E+002	 2.57904E+002	 2.86947E+002	 6.24381E-001	 4.63757E-001	 8.37363E-002	 1.95554E+001	-1.44121E+002	 2.68566E-002	-4.25266E+000	-5.92828E+001
 2.92111E+002	 1.38079E+003	 1.63281E+002	 2.46727E+002	 1.39993E+000	 1.31802E+000	 1.57040E+004	 2.13163E+003	 1.00000E+000	 4.20000E+001	 9.00000E+000	 4.46200E+003	 1.84514E+000	 3.71590E+001	 1.11712E-002	 1.05176E-002	 4.91878E-002	 4.37598E-002	 5.79000E+002	 1.63247E+002	 2.46676E+002	 9.63366E-003	 9.63366E-003	 9.93346E+005	 6.30000E+001	 2.50000E+001	 0.00000E+000	 6.20890E+002	 5.91986E+002	 2.17820E+002	 1.00000E+002	 4.33159E+000	 2.06090E-002	 0.00000E+000	 1.16153E+001	 4.55292E+000	 5.05819E-001	 5.71513E+002	 6.38224E+002	 2.57904E+002	 2.87024E+002	 6.24381E-001	 4.63757E-001	 3.06238E-002	 1.16153E+001	-5.05034E+001	 2.68617E-002	-4.17642E+000	-5.92090E+001
 2.83119E+002	 1.38173E+003	 1.63224E+002	 2.46679E+002	 1.40302E+000	 1.23930E+000	 1.48460E+004	 2.62338E+003	 1.00000E+000	 4.30000E+001	 9.00000E+000	 4.57300E+003	 1.73876E+000	 3.71717E+001	 1.15149E-002	 1.01712E-002	 5.85233E-002	 4.59384E-002	 5.79000E+002	 1.63247E+002	 2.46676E+002	 9.63366E-003	 9.63366E-003	 9.93346E+005	 6.30000E+001	 2.60000E+001	 0.00000E+000	 6.09047E+002	 5.99371E+002	 2.19140E+002	 1.00000E+002	 4.32248E+000	 3.81658E-002	 0.00000E+000	 9.03091E+000	 4.68185E+000	 5.05905E-001	 5.71513E+002	 6.38224E+002	 2.57904E+002	 2.87108E+002	 6.24381E-001	 4.63757E-001	 6.24473E-002	 9.03091E+000	-1.13527E+002	 2.68682E-002	-4.09198E+000	-5.91534E+001
 2.99715E+002	 1.47062E+003	 1.63286E+002	 2.46682E+002	 1.41348E+000	 1.26417E+000	 1.62250E+004	 3.12454E+003	 1.00000E+000	 4.40000E+001	 4.00000E+000	 4.67500E+003	 1.78688E+000	 3.83487E+001	 1.10968E-002	 9.92460E-003	 5.94398E-002	 4.77754E-002	 5.79000E+002	 1.63247E+002	 2.46676E+002	 9.63366E-003	 9.63366E-003	 9.93346E+005	 6.30000E+001	 2.70000E+001	 0.00000E+000	 6.83966E+002	 6.27708E+002	 2.04918E+002	 1.00000E+002	 4.58015E+000	 3.91573E-002	 0.00000E+000	 1.57852E+001	 3.99200E+000	 5.67556E-001	 5.71513E+002	 6.38224E+002	 2.57904E+002	 2.87231E+002	 6.24381E-001	 4.63757E-001	 5.62676E-002	 1.57852E+001	-9.49437E+001	 2.68859E-002	-3.96927E+000	-5.90522E+001
 2.90699E+002	 1.55364E+003	 1.63259E+002	 2.46650E+002	 1.39698E+000	 1.29862E+000	 1.73960E+004	 3.23434E+003	 1.00000E+000	 4.50000E+001	 2.00000E+000	 4.79400E+003	 1.81415E+000	 3.94163E+001	 1.05917E-002	 9.84592E-003	 5.08193E-002	 4.40810E-002	 5.79000E+002	 1.63247E+002	 2.46676E+002	 9.63366E-003	 9.63366E-003	 9.93346E+005	 6.30000E+001	 2.80000E+001	 0.00000E+000	 6.53214E+002	 6.87815E+002	 2.41173E+002	 1.00000E+002	 4.78885E+000	 2.69300E-002	 0.00000E+000	 4.04840E+000	 4.16664E+000	 5.25147E-001	 5.71513E+002	 6.38224E+002	 2.57904E+002	 2.87300E+002	 6.24381E-001	 4.63757E-001	 3.70042E-002	 4.04840E+000	-7.01236E+001	 2.68878E-002	-3.90027E+000	-5.89958E+001
 2.67352E+002	 1.47837E+003	 1.63258E+002	 2.46685E+002	 1.43246E+000	 1.36171E+000	 1.77010E+004	 2.63288E+003	 1.00000E+000	 4.60000E+001	 3.00000E+000	 4.89100E+003	 1.95059E+000	 3.84496E+001	 1.07667E-002	 1.02350E-002	 5.43007E-002	 4.91827E-002	 5.79000E+002	 1.63247E+002	 2.46676E+002	 9.63366E-003	 9.63366E-003	 9.93346E+005	 6.30000E+001	 2.90000E+001	 0.00000E+000	 6.17308E+002	 6.05603E+002	 2.85398E+002	 1.00000E+002	 4.59212E+000	 2.82884E-002	 0.00000E+000	 5.33688E+000	 5.78659E+000	 3.74860E-001	 5.71513E+002	 6.38224E+002	 2.57904E+002	 2.87401E+002	 6.24381E-001	 4.63757E-001	 2.58460E-002	 5.33688E+000	-4.77934E+001	 2.68983E-002	-3.79865E+000	-5.89094E+001
