Offset	Amplitude	X Position	Y Position	X Peak Width	Y Peak Width	6 N Photons	ChiSquared	FitOK	Frame Number	Peak Index of Frame	Peak Global Index	12 X PkW * Y PkW	Sigma Amplitude	Sigma X Pos rtNph	Sigma Y Pos rtNph	Sigma X Pos Full	Sigma Y Pos Full	18 Grouped Index	Group X Position	Group Y Position	Group Sigma X Pos	Group Sigma Y Pos	Group N Photons	24 Group Size	Frame Index in Grp	Label Set	Amplitude L1	Amplitude L2	Amplitude L3	30 FitOK Labels	Zeta0	Sigma Amp L2	Sigma Amp L3	Unwrapped Z	Sigma Z	36 Coherence	Group A1	Group A2	Group A3	Unwrapped Group Z	Group Sigma Z	42 Group Coherence	XY Ellipticity	Z Position	Unwrapped Z Error	XY Group Ellipticity	Group Z Position	Unwrapped Group Z Error
 1.97100E+002	 7.70981E+002	 2.27261E+002	 8.36608E+001	 1.50279E+000	 1.07377E+000	 7.66000E+003	 1.04784E+003	 1.00000E+000	 1.52000E+002	 1.30000E+001	 2.16310E+004	 1.61365E+000	 2.77665E+001	 1.71705E-002	 1.22687E-002	 8.15887E-002	 4.26308E-002	 6.35500E+003	 2.27280E+002	 8.37183E+001	 1.01179E-002	 1.01179E-002	 4.88759E+005	 5.10000E+001	 1.00000E+000	 0.00000E+000	 1.49816E+002	 3.98007E+002	 2.51010E+002	 1.00000E+002	 2.58512E+000	 2.61603E-002	 0.00000E+000	 4.69173E+001	 3.24729E+000	 8.44453E-001	 2.18700E+002	 4.37647E+002	 4.51604E+002	 2.25437E+001	 4.81227E-001	 7.13368E-001	 1.66508E-001	 4.69173E+001	 1.40733E+001	 1.34091E-001	 2.25437E+001	 2.44333E+001
 2.07205E+002	 7.09594E+002	 2.27335E+002	 8.37002E+001	 1.55031E+000	 1.11131E+000	 7.49900E+003	 9.80231E+002	 1.00000E+000	 1.53000E+002	 1.70000E+001	 2.17560E+004	 1.72288E+000	 2.66382E+001	 1.79026E-002	 1.28332E-002	 9.26216E-002	 4.85172E-002	 6.35500E+003	 2.27280E+002	 8.37184E+001	 1.01179E-002	 1.01179E-002	 4.88759E+005	 5.10000E+001	 2.00000E+000	 0.00000E+000	 1.41662E+002	 3.77493E+002	 2.30904E+002	 1.00000E+002	 2.42682E+000	 2.98119E-002	 0.00000E+000	 4.81554E+001	 3.25265E+000	 8.52064E-001	 2.18700E+002	 4.37647E+002	 4.51604E+002	 2.24950E+001	 4.81227E-001	 7.13368E-001	 1.64936E-001	 4.81554E+001	 1.70049E+001	 1.34091E-001	 2.24950E+001	 2.44157E+001
 1.93176E+002	 6.82685E+002	 2.27263E+002	 8.36494E+001	 1.49949E+000	 1.13631E+000	 7.15800E+003	 6.96206E+002	 1.00000E+000	 1.54000E+002	 1.60000E+001	 2.18800E+004	 1.70388E+000	 2.61282E+001	 1.77234E-002	 1.34307E-002	 6.58038E-002	 3.88970E-002	 6.35500E+003	 2.27280E+002	 8.37184E+001	 1.01179E-002	 1.01179E-002	 4.88759E+005	 5.10000E+001	 3.00000E+000	 0.00000E+000	 1.41504E+002	 3.46120E+002	 2.14992E+002	 1.00000E+002	 2.27069E+000	 2.59105E-002	 0.00000E+000	 4.83061E+001	 3.52784E+000	 8.04094E-001	 2.18700E+002	 4.37647E+002	 4.51604E+002	 2.24472E+001	 4.81227E-001	 7.13368E-001	 1.37789E-001	 4.83061E+001	 4.61894E+001	 1.34091E-001	 2.24472E+001	 2.43383E+001
 2.18448E+002	 7.88296E+002	 2.27296E+002	 8.36207E+001	 1.46155E+000	 1.05467E+000	 7.51000E+003	 7.87391E+002	 1.00000E+000	 1.55000E+002	 1.00000E+001	 2.19830E+004	 1.54145E+000	 2.80766E+001	 1.68653E-002	 1.21702E-002	 7.60550E-002	 4.05975E-002	 6.35500E+003	 2.27280E+002	 8.37181E+001	 1.01179E-002	 1.01179E-002	 4.88759E+005	 5.10000E+001	 4.00000E+000	 0.00000E+000	 1.44910E+002	 4.22400E+002	 2.53280E+002	 1.00000E+002	 2.65800E+000	 3.46242E-002	 0.00000E+000	 4.80953E+001	 3.07339E+000	 9.01102E-001	 2.18700E+002	 4.37647E+002	 4.51604E+002	 2.24133E+001	 4.81227E-001	 7.13368E-001	 1.61701E-001	 4.80953E+001	 2.03596E+001	 1.34091E-001	 2.24133E+001	 2.43206E+001
 2.07609E+002	 8.46170E+002	 2.27228E+002	 8.36228E+001	 1.53404E+000	 1.11732E+000	 8.89700E+003	 1.25387E+003	 1.00000E+000	 1.56000E+002	 6.00000E+000	 2.21110E+004	 1.71400E+000	 2.90890E+001	 1.62635E-002	 1.18455E-002	 8.58429E-002	 4.63366E-002	 6.35500E+003	 2.27280E+002	 8.37177E+001	 1.01179E-002	 1.01179E-002	 4.88759E+005	 5.10000E+001	 5.00000E+000	 0.00000E+000	 1.73547E+002	 4.34937E+002	 2.93981E+002	 1.00000E+002	 2.91960E+000	 4.58562E-002	 0.00000E+000	 4.41173E+001	 3.16860E+000	 8.03012E-001	 2.18700E+002	 4.37647E+002	 4.51604E+002	 2.23800E+001	 4.81227E-001	 7.13368E-001	 1.57173E-001	 4.41173E+001	 2.11658E+001	 1.34091E-001	 2.23800E+001	 2.42567E+001
 2.29446E+002	 1.05072E+003	 2.27323E+002	 8.36608E+001	 1.44712E+000	 1.09360E+000	 1.02860E+004	 1.71718E+003	 1.00000E+000	 1.57000E+002	 1.00000E+000	 2.22290E+004	 1.58257E+000	 3.24149E+001	 1.42686E-002	 1.07829E-002	 7.20663E-002	 4.18315E-002	 6.35500E+003	 2.27281E+002	 8.37174E+001	 1.01179E-002	 1.01179E-002	 4.88759E+005	 5.10000E+001	 6.00000E+000	 0.00000E+000	 1.94500E+002	 5.22829E+002	 3.69501E+002	 1.00000E+002	 3.52085E+000	 4.46926E-002	 0.00000E+000	 4.14795E+001	 2.83842E+000	 8.33702E-001	 2.18700E+002	 4.37647E+002	 4.51604E+002	 2.23547E+001	 4.81227E-001	 7.13368E-001	 1.39142E-001	 4.14795E+001	 3.79255E+001	 1.34091E-001	 2.23547E+001	 2.42721E+001
 2.18580E+002	 8.12883E+002	 2.27180E+002	 8.36848E+001	 1.46785E+000	 1.13704E+000	 8.35900E+003	 1.11134E+003	 1.00000E+000	 1.58000E+002	 7.00000E+000	 2.23510E+004	 1.66901E+000	 2.85111E+001	 1.60548E-002	 1.24365E-002	 7.68594E-002	 4.68595E-002	 6.35500E+003	 2.27281E+002	 8.37174E+001	 1.01179E-002	 1.01179E-002	 4.88759E+005	 5.10000E+001	 7.00000E+000	 0.00000E+000	 1.62736E+002	 3.96588E+002	 2.88044E+002	 1.00000E+002	 2.74184E+000	 3.93246E-002	 0.00000E+000	 4.07722E+001	 3.36217E+000	 7.80753E-001	 2.18700E+002	 4.37647E+002	 4.51604E+002	 2.23106E+001	 4.81227E-001	 7.13368E-001	 1.26995E-001	 4.07722E+001	 5.03447E+001	 1.34091E-001	 2.23106E+001	 2.41625E+001
 2.47829E+002	 1.50455E+003	 2.27276E+002	 8.36785E+001	 1.49610E+000	 1.11416E+000	 1.54450E+004	 3.05317E+003	 1.00000E+000	 1.59000E+002	 0.00000E+000	 2.24720E+004	 1.66689E+000	 3.87885E+001	 1.20383E-002	 8.96506E-003	 7.87380E-002	 4.41258E-002	 6.35500E+003	 2.27281E+002	 8.37177E+001	 1.01179E-002	 1.01179E-002	 4.88759E+005	 5.10000E+001	 8.00000E+000	 0.00000E+000	 3.21240E+002	 6.98704E+002	 5.60153E+002	 1.00000E+002	 5.10837E+000	 3.37477E-002	 0.00000E+000	 3.62626E+001	 2.69505E+000	 7.16558E-001	 2.18700E+002	 4.37647E+002	 4.51604E+002	 2.22750E+001	 4.81227E-001	 7.13368E-001	 1.46322E-001	 3.62626E+001	 2.49449E+001	 1.34091E-001	 2.22750E+001	 2.41703E+001
 2.44884E+002	 1.57420E+003	 2.27422E+002	 8.37501E+001	 1.48109E+000	 1.11016E+000	 1.59780E+004	 2.49449E+003	 1.00000E+000	 1.60000E+002	 0.00000E+000	 2.26050E+004	 1.64425E+000	 3.96762E+001	 1.17171E-002	 8.78263E-003	 6.44499E-002	 3.67318E-002	 6.35500E+003	 2.27281E+002	 8.37175E+001	 1.01179E-002	 1.01179E-002	 4.88759E+005	 5.10000E+001	 9.00000E+000	 0.00000E+000	 3.05702E+002	 6.12859E+002	 6.96976E+002	 1.00000E+002	 5.23406E+000	 2.30430E-002	 0.00000E+000	 1.71752E+001	 2.53330E+000	 7.49487E-001	 2.18700E+002	 4.37647E+002	 4.51604E+002	 2.22452E+001	 4.81227E-001	 7.13368E-001	 1.43148E-001	 1.71752E+001	 9.33611E+000	 1.34091E-001	 2.22452E+001	 2.42022E+001
 2.39890E+002	 1.67834E+003	 2.27414E+002	 8.37437E+001	 1.43633E+000	 1.14195E+000	 1.70380E+004	 2.90101E+003	 1.00000E+000	 1.61000E+002	 0.00000E+000	 2.27220E+004	 1.64022E+000	 4.09675E+001	 1.10038E-002	 8.74861E-003	 6.57380E-002	 4.19330E-002	 6.35500E+003	 2.27281E+002	 8.37174E+001	 1.01179E-002	 1.01179E-002	 4.88759E+005	 5.10000E+001	 1.00000E+001	 0.00000E+000	 3.57904E+002	 6.14637E+002	 7.84558E+002	 1.00000E+002	 5.68621E+000	 3.18157E-002	 0.00000E+000	 1.03994E+001	 2.54599E+000	 7.22179E-001	 2.18700E+002	 4.37647E+002	 4.51604E+002	 2.22067E+001	 4.81227E-001	 7.13368E-001	 1.14175E-001	 1.03994E+001	 3.41164E+001	 1.34091E-001	 2.22067E+001	 2.41604E+001
 2.49427E+002	 1.89416E+003	 2.27336E+002	 8.37805E+001	 1.47033E+000	 1.15258E+000	 1.98040E+004	 4.31018E+003	 1.00000E+000	 1.62000E+002	 0.00000E+000	 2.28530E+004	 1.69468E+000	 4.35220E+001	 1.04481E-002	 8.19021E-003	 6.52318E-002	 4.04454E-002	 6.35500E+003	 2.27281E+002	 8.37172E+001	 1.01179E-002	 1.01179E-002	 4.88759E+005	 5.10000E+001	 1.10000E+001	 0.00000E+000	 4.04538E+002	 6.52975E+002	 8.78558E+002	 1.00000E+002	 6.26291E+000	 3.58746E-002	 0.00000E+000	 7.35130E+000	 2.37236E+000	 7.18877E-001	 2.18700E+002	 4.37647E+002	 4.51604E+002	 2.21824E+001	 4.81227E-001	 7.13368E-001	 1.21144E-001	 7.35130E+000	 2.33834E+001	 1.34091E-001	 2.21824E+001	 2.40997E+001
 2.44352E+002	 1.68398E+003	 2.27382E+002	 8.38113E+001	 1.42359E+000	 1.14827E+000	 1.70430E+004	 2.70652E+003	 1.00000E+000	 1.63000E+002	 0.00000E+000	 2.29860E+004	 1.63467E+000	 4.10364E+001	 1.09047E-002	 8.79570E-003	 5.84413E-002	 3.84200E-002	 6.35500E+003	 2.27282E+002	 8.37169E+001	 1.01179E-002	 1.01179E-002	 4.88759E+005	 5.10000E+001	 1.20000E+001	 0.00000E+000	 3.62197E+002	 5.28750E+002	 8.35023E+002	 1.00000E+002	 5.58466E+000	 2.93852E-002	 0.00000E+000	-1.23322E-001	 2.38150E+000	 7.71947E-001	 2.18700E+002	 4.37647E+002	 4.51604E+002	 2.21456E+001	 4.81227E-001	 7.13368E-001	 1.07053E-001	 2.91122E+002	 3.14250E+001	 1.34091E-001	 2.21456E+001	 2.40817E+001
 2.43782E+002	 1.82794E+003	 2.27390E+002	 8.37880E+001	 1.50306E+000	 1.17193E+000	 1.98140E+004	 3.18001E+003	 1.00000E+000	 1.64000E+002	 0.00000E+000	 2.31100E+004	 1.76148E+000	 4.27545E+001	 1.06780E-002	 8.32560E-003	 6.51245E-002	 3.99739E-002	 6.35500E+003	 2.27282E+002	 8.37169E+001	 1.01179E-002	 1.01179E-002	 4.88759E+005	 5.10000E+001	 1.30000E+001	 0.00000E+000	 3.99342E+002	 6.18832E+002	 8.42922E+002	 1.00000E+002	 6.01724E+000	 2.98823E-002	 0.00000E+000	 6.23829E+000	 2.42160E+000	 7.04080E-001	 2.18700E+002	 4.37647E+002	 4.51604E+002	 2.21050E+001	 4.81227E-001	 7.13368E-001	 1.23786E-001	 6.23829E+000	 1.94036E+001	 1.34091E-001	 2.21050E+001	 2.40460E+001
 2.46308E+002	 1.63784E+003	 2.27368E+002	 8.37734E+001	 1.40755E+000	 1.11166E+000	 1.58930E+004	 2.98789E+003	 1.00000E+000	 1.65000E+002	 0.00000E+000	 2.32330E+004	 1.56472E+000	 4.04703E+001	 1.11651E-002	 8.81797E-003	 5.60022E-002	 3.54018E-002	 6.35500E+003	 2.27282E+002	 8.37168E+001	 1.01179E-002	 1.01179E-002	 4.88759E+005	 5.10000E+001	 1.40000E+001	 0.00000E+000	 3.37861E+002	 5.27663E+002	 8.17422E+002	 1.00000E+002	 5.45005E+000	 2.61524E-002	 0.00000E+000	 1.39881E+000	 2.39995E+000	 7.93242E-001	 2.18700E+002	 4.37647E+002	 4.51604E+002	 2.20818E+001	 4.81227E-001	 7.13368E-001	 1.17455E-001	 1.39881E+000	 2.14891E+001	 1.34091E-001	 2.20818E+001	 2.40133E+001
