Offset	Amplitude	X Position	Y Position	X Peak Width	Y Peak Width	6 N Photons	ChiSquared	FitOK	Frame Number	Peak Index of Frame	Peak Global Index	12 X PkW * Y PkW	Sigma Amplitude	Sigma X Pos rtNph	Sigma Y Pos rtNph	Sigma X Pos Full	Sigma Y Pos Full	18 Grouped Index	Group X Position	Group Y Position	Group Sigma X Pos	Group Sigma Y Pos	Group N Photons	24 Group Size	Frame Index in Grp	Label Set	Amplitude L1	Amplitude L2	Amplitude L3	30 FitOK Labels	Zeta0	Sigma Amp L2	Sigma Amp L3	Unwrapped Z	Sigma Z	36 Coherence	Group A1	Group A2	Group A3	Unwrapped Group Z	Group Sigma Z	42 Group Coherence	XY Ellipticity	Z Position	Unwrapped Z Error	XY Group Ellipticity	Group Z Position	Unwrapped Group Z Error
 3.10812E+002	 1.44854E+003	 8.49165E+001	 1.77153E+002	 1.22121E+000	 1.58722E+000	 1.70480E+004	 2.66294E+003	 1.00000E+000	 1.00000E+000	 1.00000E+000	 0.00000E+000	 1.93833E+000	 3.80597E+001	 9.35307E-003	 1.21562E-002	 5.26210E-002	 8.82526E-002	 0.00000E+000	 8.51349E+001	 1.77210E+002	 2.35700E-002	 2.35700E-002	 1.86342E+005	 1.80000E+001	 1.00000E+000	 0.00000E+000	 3.63322E+002	 5.95518E+002	 5.38954E+002	 1.00000E+002	 2.49133E+000	 3.06323E-002	 0.00000E+000	-2.40014E+001	 2.87369E+000	 6.39638E-001	 3.26049E+002	 4.58353E+002	 2.61675E+002	 6.40155E+000	 9.65760E-001	 5.75687E-001	-1.30323E-001	 2.67244E+002	-1.21693E+002	-1.23117E-001	 6.40155E+000	-1.01148E+002
 3.01102E+002	 1.20532E+003	 8.52577E+001	 1.77279E+002	 1.17911E+000	 1.47295E+000	 1.28980E+004	 1.57884E+003	 1.00000E+000	 2.00000E+000	 1.00000E+000	 1.28000E+002	 1.73678E+000	 3.47177E+001	 1.03823E-002	 1.29696E-002	 4.75828E-002	 7.35434E-002	 0.00000E+000	 8.51354E+001	 1.77210E+002	 2.35700E-002	 2.35700E-002	 1.86342E+005	 1.80000E+001	 2.00000E+000	 0.00000E+000	 4.71457E+002	 5.32657E+002	 2.18795E+002	 1.00000E+002	 1.95304E+000	 2.53280E-002	 0.00000E+000	 3.02814E+001	 3.64764E+000	 5.79346E-001	 3.26049E+002	 4.58353E+002	 2.61675E+002	 6.15448E+000	 9.65760E-001	 5.75687E-001	-1.10797E-001	 3.02814E+001	-9.36770E+001	-1.23117E-001	 6.15448E+000	-1.01373E+002
 2.74418E+002	 8.33536E+002	 8.51423E+001	 1.77102E+002	 1.14971E+000	 1.49636E+000	 8.79400E+003	 6.17837E+002	 1.00000E+000	 3.00000E+000	 1.20000E+001	 2.64000E+002	 1.72038E+000	 2.88710E+001	 1.22601E-002	 1.59567E-002	 4.58489E-002	 7.63910E-002	 0.00000E+000	 8.51359E+001	 1.77210E+002	 2.35700E-002	 2.35700E-002	 1.86342E+005	 1.80000E+001	 3.00000E+000	 0.00000E+000	 2.52280E+002	 4.22041E+002	 1.80063E+002	 1.00000E+002	 1.38486E+000	 1.96224E-002	 0.00000E+000	 1.24697E+001	 3.29509E+000	 7.76695E-001	 3.26049E+002	 4.58353E+002	 2.61675E+002	 5.89789E+000	 9.65760E-001	 5.75687E-001	-1.31006E-001	 1.24697E+001	-8.42562E+001	-1.23117E-001	 5.89789E+000	-1.01630E+002
 2.79919E+002	 1.12919E+003	 8.52619E+001	 1.77446E+002	 1.21577E+000	 1.49861E+000	 1.26540E+004	 1.60805E+003	 1.00000E+000	 4.00000E+000	 4.00000E+000	 3.91000E+002	 1.82197E+000	 3.36034E+001	 1.08078E-002	 1.33222E-002	 4.69082E-002	 7.05526E-002	 0.00000E+000	 8.51361E+001	 1.77210E+002	 2.35700E-002	 2.35700E-002	 1.86342E+005	 1.80000E+001	 4.00000E+000	 0.00000E+000	 4.96049E+002	 4.88811E+002	 1.74553E+002	 1.00000E+002	 1.83527E+000	 2.75133E-002	 0.00000E+000	 4.19772E+001	 3.60883E+000	 5.91196E-001	 3.26049E+002	 4.58353E+002	 2.61675E+002	 5.64813E+000	 9.65760E-001	 5.75687E-001	-1.04200E-001	 4.19772E+001	-9.05852E+001	-1.23117E-001	 5.64813E+000	-1.01887E+002
 2.71248E+002	 1.15050E+003	 8.52308E+001	 1.77289E+002	 1.20483E+000	 1.49499E+000	 1.27380E+004	 1.09723E+003	 1.00000E+000	 5.00000E+000	 3.00000E+000	 5.28000E+002	 1.80122E+000	 3.39190E+001	 1.06752E-002	 1.32461E-002	 4.52702E-002	 6.89431E-002	 0.00000E+000	 8.51362E+001	 1.77210E+002	 2.35700E-002	 2.35700E-002	 1.86342E+005	 1.80000E+001	 5.00000E+000	 0.00000E+000	 4.41533E+002	 5.00928E+002	 2.21982E+002	 1.00000E+002	 1.86403E+000	 2.01529E-002	 0.00000E+000	 2.68574E+001	 3.87617E+000	 5.48603E-001	 3.26049E+002	 4.58353E+002	 2.61675E+002	 5.39764E+000	 9.65760E-001	 5.75687E-001	-1.07474E-001	 2.68574E+001	-1.01451E+002	-1.23117E-001	 5.39764E+000	-1.02132E+002
 2.92665E+002	 1.26977E+003	 8.52195E+001	 1.77175E+002	 1.23268E+000	 1.52544E+000	 1.46010E+004	 2.38604E+003	 1.00000E+000	 6.00000E+000	 2.00000E+000	 6.56000E+002	 1.88039E+000	 3.56338E+001	 1.02014E-002	 1.26242E-002	 5.29532E-002	 8.05128E-002	 0.00000E+000	 8.51363E+001	 1.77210E+002	 2.35700E-002	 2.35700E-002	 1.86342E+005	 1.80000E+001	 6.00000E+000	 0.00000E+000	 4.22983E+002	 6.02825E+002	 2.59270E+002	 1.00000E+002	 2.07229E+000	 3.38769E-002	 0.00000E+000	 1.66291E+001	 2.91641E+000	 6.81039E-001	 3.26049E+002	 4.58353E+002	 2.61675E+002	 5.16498E+000	 9.65760E-001	 5.75687E-001	-1.06145E-001	 1.66291E+001	-1.13403E+002	-1.23117E-001	 5.16498E+000	-1.02360E+002
 2.91860E+002	 1.25498E+003	 8.51014E+001	 1.77192E+002	 1.20650E+000	 1.51975E+000	 1.40810E+004	 1.95937E+003	 1.00000E+000	 7.00000E+000	 2.00000E+000	 7.93000E+002	 1.83359E+000	 3.54257E+001	 1.01675E-002	 1.28073E-002	 5.32412E-002	 8.38424E-002	 0.00000E+000	 8.51366E+001	 1.77211E+002	 2.35700E-002	 2.35700E-002	 1.86342E+005	 1.80000E+001	 7.00000E+000	 0.00000E+000	 4.07356E+002	 5.59454E+002	 3.02327E+002	 1.00000E+002	 2.05865E+000	 3.12287E-002	 0.00000E+000	 8.52679E+000	 3.49953E+000	 5.77943E-001	 3.26049E+002	 4.58353E+002	 2.61675E+002	 4.91571E+000	 9.65760E-001	 5.75687E-001	-1.14900E-001	 8.52679E+000	-1.10025E+002	-1.23117E-001	 4.91571E+000	-1.02620E+002
 2.78704E+002	 1.19513E+003	 8.50238E+001	 1.77122E+002	 1.21996E+000	 1.57534E+000	 1.39370E+004	 1.95715E+003	 1.00000E+000	 8.00000E+000	 2.00000E+000	 9.30000E+002	 1.92186E+000	 3.45707E+001	 1.03338E-002	 1.33442E-002	 5.55105E-002	 9.18506E-002	 0.00000E+000	 8.51366E+001	 1.77210E+002	 2.35700E-002	 2.35700E-002	 1.86342E+005	 1.80000E+001	 8.00000E+000	 0.00000E+000	 2.84342E+002	 5.44929E+002	 3.72378E+002	 1.00000E+002	 1.98696E+000	 3.14567E-002	 0.00000E+000	-1.11264E+001	 2.78738E+000	 7.29340E-001	 3.26049E+002	 4.58353E+002	 2.61675E+002	 4.68622E+000	 9.65760E-001	 5.75687E-001	-1.27136E-001	 2.80119E+002	-1.13191E+002	-1.23117E-001	 4.68622E+000	-1.02853E+002
 2.81768E+002	 1.09732E+003	 8.51816E+001	 1.77264E+002	 1.17056E+000	 1.46454E+000	 1.15940E+004	 1.54612E+003	 1.00000E+000	 9.00000E+000	 3.00000E+000	 1.05800E+003	 1.71433E+000	 3.31258E+001	 1.08712E-002	 1.36015E-002	 4.61582E-002	 7.14448E-002	 0.00000E+000	 8.51371E+001	 1.77211E+002	 2.35700E-002	 2.35700E-002	 1.86342E+005	 1.80000E+001	 9.00000E+000	 0.00000E+000	 3.38720E+002	 5.20138E+002	 2.49361E+002	 1.00000E+002	 1.79761E+000	 3.14661E-002	 0.00000E+000	 9.46283E+000	 3.25465E+000	 6.84843E-001	 3.26049E+002	 4.58353E+002	 2.61675E+002	 4.46967E+000	 9.65760E-001	 5.75687E-001	-1.11566E-001	 9.46283E+000	-1.13491E+002	-1.23117E-001	 4.46967E+000	-1.03063E+002
 2.67586E+002	 1.14156E+003	 8.51860E+001	 1.77130E+002	 1.21684E+000	 1.55765E+000	 1.31830E+004	 2.08902E+003	 1.00000E+000	 1.00000E+001	 2.00000E+000	 1.19300E+003	 1.89541E+000	 3.37870E+001	 1.05980E-002	 1.35663E-002	 5.78406E-002	 9.40904E-002	 0.00000E+000	 8.51374E+001	 1.77211E+002	 2.35700E-002	 2.35700E-002	 1.86342E+005	 1.80000E+001	 1.00000E+001	 0.00000E+000	 3.06750E+002	 5.27742E+002	 3.24106E+002	 1.00000E+002	 1.90204E+000	 4.55107E-002	 0.00000E+000	-4.60715E+000	 3.06053E+000	 6.82980E-001	 3.26049E+002	 4.58353E+002	 2.61675E+002	 4.24774E+000	 9.65760E-001	 5.75687E-001	-1.22838E-001	 2.86638E+002	-1.12511E+002	-1.23117E-001	 4.24774E+000	-1.03278E+002
