Offset	Amplitude	X Position	Y Position	X Peak Width	Y Peak Width	6 N Photons	ChiSquared	FitOK	Frame Number	Peak Index of Frame	Peak Global Index	12 X PkW * Y PkW	Sigma Amplitude	Sigma X Pos rtNph	Sigma Y Pos rtNph	Sigma X Pos Full	Sigma Y Pos Full	18 Grouped Index	Group X Position	Group Y Position	Group Sigma X Pos	Group Sigma Y Pos	Group N Photons	24 Group Size	Frame Index in Grp	Label Set	Amplitude L1	Amplitude L2	Amplitude L3	30 FitOK Labels	Zeta0	Sigma Amp L2	Sigma Amp L3	Unwrapped Z	Sigma Z	36 Coherence	Group A1	Group A2	Group A3	Unwrapped Group Z	Group Sigma Z	42 Group Coherence	XY Ellipticity	Z Position	Unwrapped Z Error	XY Group Ellipticity	Group Z Position	Unwrapped Group Z Error
 3.06921E+002	 1.30435E+003	 5.78856E+001	 1.60663E+001	 1.39323E+000	 1.84735E+000	 1.94330E+004	 5.36205E+003	 1.00000E+000	 3.20000E+002	 1.00000E+000	 3.83620E+004	 2.57378E+000	 3.61157E+001	 9.99431E-003	 1.32519E-002	 8.28113E-002	 1.45097E-001	 1.04230E+004	 5.79496E+001	 1.61315E+001	 4.64368E-002	 4.64368E-002	 1.33431E+005	 7.00000E+000	 2.00000E+000	 0.00000E+000	 7.52666E+002	 2.82270E+002	 2.76245E+002	 1.00000E+002	 2.05688E+000	 8.29328E-002	 0.00000E+000	 9.76774E+001	 3.24764E+000	 5.30118E-001	 7.52807E+002	 2.87333E+002	 2.80797E+002	 9.76376E+001	 1.27655E+000	 5.14691E-001	-1.40135E-001	 9.76774E+001	 1.95204E+001	-1.43263E-001	 9.76376E+001	 2.39421E+001
 3.05177E+002	 1.32944E+003	 5.80104E+001	 1.60054E+001	 1.34102E+000	 1.78365E+000	 1.86270E+004	 3.83750E+003	 1.00000E+000	 3.23000E+002	 0.00000E+000	 3.86990E+004	 2.39191E+000	 3.64615E+001	 9.82570E-003	 1.30689E-002	 7.77329E-002	 1.36996E-001	 1.04230E+004	 5.79502E+001	 1.61317E+001	 4.64368E-002	 4.64368E-002	 1.33431E+005	 7.00000E+000	 5.00000E+000	 0.00000E+000	 7.58334E+002	 2.79329E+002	 2.83332E+002	 1.00000E+002	 2.07336E+000	 5.69651E-002	 0.00000E+000	 9.84069E+001	 3.30989E+000	 5.31283E-001	 7.52807E+002	 2.87333E+002	 2.80797E+002	 9.68491E+001	 1.27655E+000	 5.14691E-001	-1.41658E-001	 9.84069E+001	 2.24310E+001	-1.43263E-001	 9.68491E+001	 2.31673E+001
 3.04584E+002	 1.28168E+003	 5.79841E+001	 1.61557E+001	 1.36610E+000	 1.79224E+000	 1.81970E+004	 3.59253E+003	 1.00000E+000	 3.24000E+002	 4.00000E+000	 3.88160E+004	 2.44839E+000	 3.58006E+001	 1.01271E-002	 1.32861E-002	 8.71515E-002	 1.49541E-001	 1.04230E+004	 5.79505E+001	 1.61318E+001	 4.64368E-002	 4.64368E-002	 1.33431E+005	 7.00000E+000	 6.00000E+000	 0.00000E+000	 7.48927E+002	 2.36069E+002	 2.81298E+002	 1.00000E+002	 1.98551E+000	 6.52110E-002	 0.00000E+000	 1.03599E+002	 2.93628E+000	 6.05918E-001	 7.52807E+002	 2.87333E+002	 2.80797E+002	 9.66066E+001	 1.27655E+000	 5.14691E-001	-1.34923E-001	 1.03599E+002	 1.81012E+001	-1.43263E-001	 9.66066E+001	 2.29150E+001
 3.12192E+002	 1.36146E+003	 5.80372E+001	 1.61729E+001	 1.36850E+000	 1.74003E+000	 1.89410E+004	 4.05187E+003	 1.00000E+000	 3.25000E+002	 0.00000E+000	 3.89210E+004	 2.38122E+000	 3.68980E+001	 9.94358E-003	 1.26431E-002	 8.44673E-002	 1.36163E-001	 1.04230E+004	 5.79504E+001	 1.61320E+001	 4.64368E-002	 4.64368E-002	 1.33431E+005	 7.00000E+000	 7.00000E+000	 0.00000E+000	 7.76381E+002	 2.80372E+002	 3.16049E+002	 1.00000E+002	 2.16159E+000	 5.28571E-002	 0.00000E+000	 1.02842E+002	 3.44215E+000	 5.06617E-001	 7.52807E+002	 2.87333E+002	 2.80797E+002	 9.63493E+001	 1.27655E+000	 5.14691E-001	-1.19519E-001	 1.02842E+002	-3.75628E+000	-1.43263E-001	 9.63493E+001	 2.26614E+001
 4.27228E+002	 1.45668E+003	 5.76025E+001	 1.65547E+001	 1.51156E+000	 1.46090E+000	 1.95500E+004	 8.80333E+003	 1.00000E+000	 4.06000E+002	 2.00000E+000	 4.73000E+004	 2.20824E+000	 3.81665E+001	 1.08107E-002	 1.04484E-002	 7.01360E-002	 6.55738E-002	 1.29750E+004	 5.76025E+001	 1.65547E+001	 7.01360E-002	 6.55738E-002	 1.95500E+004	 1.00000E+000	 1.00000E+000	 0.00000E+000	 7.40155E+002	 2.16795E+002	 5.31090E+002	 1.00000E+002	 2.40322E+000	 7.95598E-002	 0.00000E+000	 4.08478E+002	 3.08046E+000	 5.57215E-001	 7.40155E+002	 2.16795E+002	 5.31090E+002	 4.08478E+002	 3.08046E+000	 5.57215E-001	 1.70419E-002	 1.17232E+002	 1.38464E+002	 1.70419E-002	 1.17232E+002	 1.38464E+002
 3.82801E+002	 9.25803E+002	 5.70214E+001	 1.69780E+001	 1.80185E+000	 1.39141E+000	 1.35570E+004	 3.68585E+003	 1.00000E+000	 4.15000E+002	 7.90000E+001	 4.82760E+004	 2.50710E+000	 3.04270E+001	 1.54752E-002	 1.19501E-002	 1.18040E-001	 7.08292E-002	 1.32250E+004	 5.71124E+001	 1.71921E+001	 4.29517E-002	 4.29517E-002	 1.23907E+005	 8.00000E+000	 1.00000E+000	 0.00000E+000	 4.63211E+002	 1.29169E+002	 3.71172E+002	 1.00000E+002	 1.56512E+000	 8.04941E-002	 0.00000E+000	 4.12848E+002	 3.36526E+000	 6.12506E-001	 5.20392E+002	 2.01871E+002	 4.04221E+002	 4.14365E+002	 1.54744E+000	 4.40606E-001	 1.28534E-001	 1.21602E+002	 5.92130E+000	 1.51092E-001	 1.23120E+002	-2.45719E+001
 3.99657E+002	 9.38537E+002	 5.71469E+001	 1.69535E+001	 1.64994E+000	 1.40462E+000	 1.29250E+004	 3.45309E+003	 1.00000E+000	 4.18000E+002	 8.00000E+001	 4.85950E+004	 2.31754E+000	 3.06355E+001	 1.45128E-002	 1.23551E-002	 1.17354E-001	 8.53187E-002	 1.32250E+004	 5.71122E+001	 1.71924E+001	 4.29517E-002	 4.29517E-002	 1.23907E+005	 8.00000E+000	 2.00000E+000	 0.00000E+000	 4.98159E+002	 1.69773E+002	 3.64867E+002	 1.00000E+002	 1.67008E+000	 7.29633E-002	 0.00000E+000	 4.07795E+002	 4.32861E+000	 4.87694E-001	 5.20392E+002	 2.01871E+002	 4.04221E+002	 4.13777E+002	 1.54744E+000	 4.40606E-001	 8.03110E-002	 1.16550E+002	 6.33883E+001	 1.51092E-001	 1.22531E+002	-2.51486E+001
 3.97813E+002	 9.35954E+002	 5.70646E+001	 1.69760E+001	 1.69441E+000	 1.37918E+000	 1.29240E+004	 4.70743E+003	 1.00000E+000	 4.21000E+002	 7.30000E+001	 4.89210E+004	 2.33691E+000	 3.05934E+001	 1.49046E-002	 1.21318E-002	 1.05891E-001	 7.05391E-002	 1.32250E+004	 5.71123E+001	 1.71917E+001	 4.29517E-002	 4.29517E-002	 1.23907E+005	 8.00000E+000	 3.00000E+000	 0.00000E+000	 4.94075E+002	 1.68298E+002	 3.84250E+002	 1.00000E+002	 1.69762E+000	 9.71060E-002	 0.00000E+000	 4.11696E+002	 4.15064E+000	 5.08625E-001	 5.20392E+002	 2.01871E+002	 4.04221E+002	 4.13322E+002	 1.54744E+000	 4.40606E-001	 1.02560E-001	 1.20450E+002	 3.93082E+001	 1.51092E-001	 1.22077E+002	-2.56114E+001
 4.13268E+002	 1.27908E+003	 5.72088E+001	 1.72991E+001	 1.73193E+000	 1.41320E+000	 1.85550E+004	 4.46805E+003	 1.00000E+000	 4.24000E+002	 6.00000E+000	 4.91770E+004	 2.44756E+000	 3.57642E+001	 1.27145E-002	 1.03746E-002	 1.16219E-001	 7.76305E-002	 1.32250E+004	 5.71116E+001	 1.71920E+001	 4.29517E-002	 4.29517E-002	 1.23907E+005	 8.00000E+000	 4.00000E+000	 0.00000E+000	 6.20956E+002	 2.13044E+002	 5.18110E+002	 1.00000E+002	 2.20111E+000	 5.74994E-002	 0.00000E+000	 4.15994E+002	 3.29337E+000	 5.34984E-001	 5.20392E+002	 2.01871E+002	 4.04221E+002	 4.12842E+002	 1.54744E+000	 4.40606E-001	 1.01341E-001	 1.24749E+002	 4.51700E+001	 1.51092E-001	 1.21596E+002	-2.60955E+001
 3.90948E+002	 9.53040E+002	 5.69724E+001	 1.72341E+001	 1.96809E+000	 1.32537E+000	 1.42730E+004	 2.00026E+003	 1.00000E+000	 4.25000E+002	 5.60000E+001	 4.93220E+004	 2.60844E+000	 3.08713E+001	 1.64736E-002	 1.10938E-002	 1.48660E-001	 6.79548E-002	 1.32250E+004	 5.71117E+001	 1.71922E+001	 4.29517E-002	 4.29517E-002	 1.23907E+005	 8.00000E+000	 5.00000E+000	 0.00000E+000	 4.76944E+002	 1.63437E+002	 3.64654E+002	 1.00000E+002	 1.62875E+000	 4.11590E-002	 0.00000E+000	 4.09936E+002	 4.02375E+000	 4.99256E-001	 5.20392E+002	 2.01871E+002	 4.04221E+002	 4.12707E+002	 1.54744E+000	 4.40606E-001	 1.95151E-001	 1.18690E+002	-9.82520E+001	 1.51092E-001	 1.21462E+002	-2.62469E+001
