Offset	Amplitude	X Position	Y Position	X Peak Width	Y Peak Width	6 N Photons	ChiSquared	FitOK	Frame Number	Peak Index of Frame	Peak Global Index	12 X PkW * Y PkW	Sigma Amplitude	Sigma X Pos rtNph	Sigma Y Pos rtNph	Sigma X Pos Full	Sigma Y Pos Full	18 Grouped Index	Group X Position	Group Y Position	Group Sigma X Pos	Group Sigma Y Pos	Group N Photons	24 Group Size	Frame Index in Grp	Label Set	Amplitude L1	Amplitude L2	Amplitude L3	30 FitOK Labels	Zeta0	Sigma Amp L2	Sigma Amp L3	Z Position	Sigma Z	36 Coherence	Group A1	Group A2	Group A3	Group Z Position	Group Sigma Z	42 Group Coherence	XY Ellipticity	Unwrapped Z	Unwrapped Z Error	XY Group Ellipticity	Unwrapped Group Z	Unwrapped Group Z Error
 1.87126E+002	 2.21656E+003	 1.57995E+002	 8.33020E+001	 1.36968E+000	 1.86489E+000	 3.30060E+004	 8.91861E+003	 1.00000E+000	 3.50000E+001	 1.00000E+000	 3.69100E+003	 2.55431E+000	 4.70804E+001	 7.53917E-003	 1.02649E-002	 6.52382E-002	 1.20531E-001	 1.06100E+003	 1.57963E+002	 8.33653E+001	 4.52077E-002	 4.52077E-002	 2.00188E+005	 6.00000E+000	 2.00000E+000	 0.00000E+000	 8.77612E+002	 6.14529E+002	 7.66544E+002	 1.00000E+002	 7.04060E+000	 3.37128E-002	 0.00000E+000	 1.43590E+002	 7.38778E+000	 2.15021E-001	 9.03874E+002	 6.26696E+002	 7.48760E+002	 1.36582E+002	 3.45918E+000	 1.86466E-001	-1.52739E-001	-1.47610E+002	 1.24770E+002	-1.66286E-001	-4.45818E+002	-1.44378E+002
 1.99688E+002	 2.16872E+003	 1.57948E+002	 8.34512E+001	 1.38294E+000	 1.90866E+000	 3.32130E+004	 6.51275E+003	 1.00000E+000	 3.60000E+001	 1.00000E+000	 3.80200E+003	 2.63956E+000	 4.65695E+001	 7.58838E-003	 1.04731E-002	 6.37395E-002	 1.20964E-001	 1.06100E+003	 1.57963E+002	 8.33653E+001	 4.52077E-002	 4.52077E-002	 2.00188E+005	 6.00000E+000	 3.00000E+000	 0.00000E+000	 9.30450E+002	 5.80092E+002	 6.99538E+002	 1.00000E+002	 6.86775E+000	 1.17539E-002	 0.00000E+000	 1.16387E+002	 7.45297E+000	 2.12475E-001	 9.03874E+002	 6.26696E+002	 7.48760E+002	 1.36695E+002	 3.45918E+000	 1.86466E-001	-1.59347E-001	-1.74813E+002	 1.11676E+002	-1.66273E-001	-4.45705E+002	-1.44283E+002
 1.90507E+002	 2.40576E+003	 1.57946E+002	 8.33614E+001	 1.34465E+000	 1.93008E+000	 3.61710E+004	 7.71477E+003	 1.00000E+000	 3.70000E+001	 1.00000E+000	 3.91400E+003	 2.59528E+000	 4.90485E+001	 7.07017E-003	 1.01483E-002	 6.10610E-002	 1.25326E-001	 1.06100E+003	 1.57963E+002	 8.33653E+001	 4.52077E-002	 4.52077E-002	 2.00188E+005	 6.00000E+000	 4.00000E+000	 0.00000E+000	 9.34804E+002	 7.09183E+002	 8.12459E+002	 1.00000E+002	 7.64573E+000	 1.84606E-002	 0.00000E+000	 1.52539E+002	 8.94238E+000	 1.69690E-001	 9.03874E+002	 6.26696E+002	 7.48760E+002	 1.36806E+002	 3.45918E+000	 1.86466E-001	-1.78402E-001	-4.29861E+002	-1.01884E+002	-1.66261E-001	-4.45594E+002	-1.44210E+002
 1.73927E+002	 2.17109E+003	 1.57963E+002	 8.34366E+001	 1.38601E+000	 1.93985E+000	 3.36860E+004	 7.72907E+003	 1.00000E+000	 3.80000E+001	 1.00000E+000	 4.02600E+003	 2.68864E+000	 4.65949E+001	 7.55163E-003	 1.05692E-002	 6.49403E-002	 1.26749E-001	 1.06100E+003	 1.57963E+002	 8.33653E+001	 4.52077E-002	 4.52077E-002	 2.00188E+005	 6.00000E+000	 5.00000E+000	 0.00000E+000	 9.45416E+002	 6.10159E+002	 6.58714E+002	 1.00000E+002	 6.86081E+000	 1.96804E-002	 0.00000E+000	 1.02182E+002	 8.96456E+000	 1.75403E-001	 9.03874E+002	 6.26696E+002	 7.48760E+002	 1.36879E+002	 3.45918E+000	 1.86466E-001	-1.66146E-001	-1.89018E+002	 1.12131E+002	-1.66257E-001	-4.45521E+002	-1.44131E+002
 2.01178E+002	 2.36943E+003	 1.58004E+002	 8.34125E+001	 1.40310E+000	 2.00451E+000	 3.79820E+004	 1.05096E+004	 1.00000E+000	 4.00000E+001	 1.00000E+000	 4.24900E+003	 2.81253E+000	 4.86768E+001	 7.19945E-003	 1.02854E-002	 6.77900E-002	 1.37924E-001	 1.06100E+003	 1.57963E+002	 8.33654E+001	 4.52077E-002	 4.52077E-002	 2.00188E+005	 6.00000E+000	 6.00000E+000	 0.00000E+000	 9.45003E+002	 6.90271E+002	 7.94330E+002	 1.00000E+002	 7.55862E+000	 2.93520E-002	 0.00000E+000	 1.44306E+002	 8.95889E+000	 1.65291E-001	 9.03874E+002	 6.26696E+002	 7.48760E+002	 1.37065E+002	 3.45918E+000	 1.86466E-001	-1.76101E-001	-4.38094E+002	-1.15181E+002	-1.66240E-001	-4.45335E+002	-1.43978E+002
 1.62615E+002	 1.86358E+003	 1.58073E+002	 8.35118E+001	 1.40195E+000	 1.94059E+000	 2.92480E+004	 6.26813E+003	 1.00000E+000	 4.40000E+001	 2.00000E+000	 4.67300E+003	 2.72061E+000	 4.31692E+001	 8.19755E-003	 1.13471E-002	 6.56725E-002	 1.25321E-001	 1.38100E+003	 1.58026E+002	 8.34855E+001	 3.31810E-002	 3.31810E-002	 2.10148E+005	 9.00000E+000	 1.00000E+000	 0.00000E+000	 8.76434E+002	 5.25374E+002	 4.83690E+002	 1.00000E+002	 5.80763E+000	 1.90515E-002	 0.00000E+000	 7.24684E+001	 6.14642E+000	 2.74550E-001	 7.67670E+002	 4.50183E+002	 4.33499E+002	 7.66059E+001	 2.27167E+000	 2.77130E-001	-1.60711E-001	-2.18732E+002	 7.07150E+001	-1.61684E-001	-2.14594E+002	 7.69453E+001
 1.71781E+002	 1.66875E+003	 1.58004E+002	 8.34569E+001	 1.36242E+000	 1.85654E+000	 2.46880E+004	 4.46323E+003	 1.00000E+000	 4.50000E+001	 1.00000E+000	 4.79300E+003	 2.52940E+000	 4.08504E+001	 8.67100E-003	 1.18158E-002	 6.21508E-002	 1.14841E-001	 1.38100E+003	 1.58026E+002	 8.34855E+001	 3.31810E-002	 3.31810E-002	 2.10148E+005	 9.00000E+000	 2.00000E+000	 0.00000E+000	 8.11274E+002	 5.11032E+002	 3.62875E+002	 1.00000E+002	 5.15794E+000	 1.85893E-002	 0.00000E+000	 5.34603E+001	 5.10981E+000	 3.59454E-001	 7.67670E+002	 4.50183E+002	 4.33499E+002	 7.66749E+001	 2.27167E+000	 2.77130E-001	-1.53058E-001	-2.37740E+002	 3.53384E+001	-1.61682E-001	-2.14525E+002	 7.69909E+001
 1.91165E+002	 1.78910E+003	 1.58068E+002	 8.34335E+001	 1.28864E+000	 1.87169E+000	 2.53150E+004	 4.63832E+003	 1.00000E+000	 4.60000E+001	 1.00000E+000	 4.88900E+003	 2.41193E+000	 4.22978E+001	 8.09920E-003	 1.17637E-002	 5.71350E-002	 1.19833E-001	 1.38100E+003	 1.58026E+002	 8.34855E+001	 3.31810E-002	 3.31810E-002	 2.10148E+005	 9.00000E+000	 3.00000E+000	 0.00000E+000	 7.96476E+002	 5.02772E+002	 5.09575E+002	 1.00000E+002	 5.59167E+000	 1.29300E-002	 0.00000E+000	 8.79078E+001	 9.20150E+000	 1.97126E-001	 7.67670E+002	 4.50183E+002	 4.33499E+002	 7.67765E+001	 2.27167E+000	 2.77130E-001	-1.84060E-001	-2.03292E+002	 1.37299E+002	-1.61673E-001	-2.14423E+002	 7.70815E+001
 1.72966E+002	 1.70867E+003	 1.58111E+002	 8.35613E+001	 1.35112E+000	 1.90428E+000	 2.55980E+004	 4.13313E+003	 1.00000E+000	 4.70000E+001	 1.00000E+000	 4.98800E+003	 2.57290E+000	 4.13360E+001	 8.44481E-003	 1.19022E-002	 6.21031E-002	 1.22745E-001	 1.38100E+003	 1.58026E+002	 8.34855E+001	 3.31810E-002	 3.31810E-002	 2.10148E+005	 9.00000E+000	 4.00000E+000	 0.00000E+000	 8.35500E+002	 4.72139E+002	 4.22906E+002	 1.00000E+002	 5.32152E+000	 1.64971E-002	 0.00000E+000	 6.98953E+001	 5.28250E+000	 3.41467E-001	 7.67670E+002	 4.50183E+002	 4.33499E+002	 7.68762E+001	 2.27167E+000	 2.77130E-001	-1.69471E-001	-2.21305E+002	 8.71143E+001	-1.61665E-001	-2.14324E+002	 7.71873E+001
 1.51985E+002	 1.76511E+003	 1.58041E+002	 8.35968E+001	 1.41430E+000	 1.93083E+000	 2.77950E+004	 5.55053E+003	 1.00000E+000	 4.80000E+001	 2.00000E+000	 5.09800E+003	 2.73077E+000	 4.20132E+001	 8.48318E-003	 1.15814E-002	 6.42925E-002	 1.19303E-001	 1.38100E+003	 1.58026E+002	 8.34855E+001	 3.31810E-002	 3.31810E-002	 2.10148E+005	 9.00000E+000	 5.00000E+000	 0.00000E+000	 8.96193E+002	 4.85809E+002	 4.07206E+002	 1.00000E+002	 5.48874E+000	 2.06499E-002	 0.00000E+000	 6.59521E+001	 4.20745E+000	 4.11423E-001	 7.67670E+002	 4.50183E+002	 4.33499E+002	 7.69808E+001	 2.27167E+000	 2.77130E-001	-1.53939E-001	-2.25248E+002	 4.97286E+001	-1.61654E-001	-2.14219E+002	 7.72618E+001
 1.55884E+002	 1.38676E+003	 1.58044E+002	 8.35568E+001	 1.33869E+000	 1.86212E+000	 2.02470E+004	 2.66862E+003	 1.00000E+000	 4.90000E+001	 1.30000E+001	 5.22000E+003	 2.49279E+000	 3.72392E+001	 9.40802E-003	 1.30866E-002	 6.41624E-002	 1.23444E-001	 1.38100E+003	 1.58026E+002	 8.34855E+001	 3.31810E-002	 3.31810E-002	 2.10148E+005	 9.00000E+000	 6.00000E+000	 0.00000E+000	 6.90639E+002	 3.33348E+002	 3.82847E+002	 1.00000E+002	 4.34576E+000	 1.88513E-002	 0.00000E+000	 8.56801E+001	 5.16986E+000	 3.92312E-001	 7.67670E+002	 4.50183E+002	 4.33499E+002	 7.70819E+001	 2.27167E+000	 2.77130E-001	-1.63058E-001	-2.05520E+002	 8.89807E+001	-1.61645E-001	-2.14118E+002	 7.73388E+001
 1.75635E+002	 1.37795E+003	 1.57947E+002	 8.33669E+001	 1.29421E+000	 1.82527E+000	 1.91700E+004	 2.36934E+003	 1.00000E+000	 5.00000E+001	 1.60000E+001	 5.32100E+003	 2.36228E+000	 3.71207E+001	 9.34743E-003	 1.31831E-002	 6.04881E-002	 1.19532E-001	 1.38100E+003	 1.58026E+002	 8.34855E+001	 3.31810E-002	 3.31810E-002	 2.10148E+005	 9.00000E+000	 7.00000E+000	 0.00000E+000	 5.74430E+002	 3.60529E+002	 4.73818E+002	 1.00000E+002	 4.39051E+000	 1.98604E-002	 0.00000E+000	 1.31322E+002	 8.49208E+000	 2.45452E-001	 7.67670E+002	 4.50183E+002	 4.33499E+002	 7.71909E+001	 2.27167E+000	 2.77130E-001	-1.69763E-001	-4.51078E+002	-1.42076E+002	-1.61635E-001	-2.14009E+002	 7.73843E+001
 1.63596E+002	 1.13670E+003	 1.57887E+002	 8.33984E+001	 1.28549E+000	 1.76130E+000	 1.53380E+004	 2.65919E+003	 1.00000E+000	 5.10000E+001	 5.10000E+001	 5.44800E+003	 2.26414E+000	 3.37150E+001	 1.03797E-002	 1.42216E-002	 5.75610E-002	 1.07158E-001	 1.38100E+003	 1.58026E+002	 8.34855E+001	 3.31810E-002	 3.31810E-002	 2.10148E+005	 9.00000E+000	 8.00000E+000	 0.00000E+000	 4.87848E+002	 3.08210E+002	 3.55120E+002	 1.00000E+002	 3.57287E+000	 2.46330E-002	 0.00000E+000	 1.12336E+002	 1.19127E+001	 1.95613E-001	 7.67670E+002	 4.50183E+002	 4.33499E+002	 7.72933E+001	 2.27167E+000	 2.77130E-001	-1.55667E-001	-1.78864E+002	 9.97378E+001	-1.61625E-001	-2.13907E+002	 7.74583E+001
 1.75955E+002	 1.60500E+003	 1.57977E+002	 8.34145E+001	 1.33911E+000	 1.79216E+000	 2.27490E+004	 4.61609E+003	 1.00000E+000	 5.20000E+001	 1.00000E+000	 5.51100E+003	 2.39990E+000	 4.00624E+001	 8.87841E-003	 1.18822E-002	 6.13793E-002	 1.09380E-001	 1.38100E+003	 1.58026E+002	 8.34855E+001	 3.31810E-002	 3.31810E-002	 2.10148E+005	 9.00000E+000	 9.00000E+000	 0.00000E+000	 7.35162E+002	 4.35976E+002	 4.68952E+002	 1.00000E+002	 5.07407E+000	 2.91707E-002	 0.00000E+000	 9.21133E+001	 8.07123E+000	 2.37067E-001	 7.67670E+002	 4.50183E+002	 4.33499E+002	 7.73879E+001	 2.27167E+000	 2.77130E-001	-1.44169E-001	-1.99087E+002	 5.52314E+001	-1.61617E-001	-2.13812E+002	 7.75544E+001
 1.90126E+002	 1.45684E+003	 1.57846E+002	 8.31016E+001	 1.27965E+000	 1.61219E+000	 1.80310E+004	 3.88733E+003	 1.00000E+000	 5.30000E+001	 3.00000E+000	 5.62000E+003	 2.06304E+000	 3.81685E+001	 9.52972E-003	 1.20062E-002	 6.89743E-002	 1.09055E-001	 1.66300E+003	 1.57734E+002	 8.32541E+001	 2.61082E-002	 2.61082E-002	 3.60560E+005	 1.70000E+001	 1.00000E+000	 0.00000E+000	 5.59722E+002	 5.19843E+002	 3.89533E+002	 1.00000E+002	 4.52542E+000	 2.40784E-002	 0.00000E+000	 2.72462E+002	 1.94980E+001	 1.10228E-001	 6.35722E+002	 5.40694E+002	 5.41461E+002	 1.78492E+002	 4.23177E+000	 1.13574E-001	-1.14437E-001	-3.09938E+002	-1.16727E+002	-1.13110E-001	-1.12708E+002	 7.78334E+001
 1.95698E+002	 1.14803E+003	 1.57803E+002	 8.31871E+001	 1.30037E+000	 1.57522E+000	 1.41100E+004	 3.86469E+003	 1.00000E+000	 5.50000E+001	 3.40000E+001	 5.82900E+003	 2.04837E+000	 3.38826E+001	 1.09472E-002	 1.32610E-002	 7.79637E-002	 1.14008E-001	 1.66300E+003	 1.57734E+002	 8.32541E+001	 2.61082E-002	 2.61082E-002	 3.60560E+005	 1.70000E+001	 2.00000E+000	 0.00000E+000	 5.19223E+002	 3.96566E+002	 2.46738E+002	 1.00000E+002	 3.55454E+000	 4.84424E-002	 0.00000E+000	 3.49689E+001	 8.40448E+000	 2.89079E-001	 6.35722E+002	 5.40694E+002	 5.41461E+002	 1.78644E+002	 4.23177E+000	 1.13574E-001	-9.50026E-002	-2.56231E+002	-1.01722E+002	-1.13105E-001	-1.12557E+002	 7.79771E+001
 1.62606E+002	 1.60785E+003	 1.57944E+002	 8.33664E+001	 1.34781E+000	 1.81941E+000	 2.32140E+004	 4.95103E+003	 1.00000E+000	 5.60000E+001	 0.00000E+000	 5.89500E+003	 2.45221E+000	 4.00980E+001	 8.84611E-003	 1.19414E-002	 6.09322E-002	 1.10456E-001	 1.66300E+003	 1.57734E+002	 8.32541E+001	 2.61082E-002	 2.61082E-002	 3.60560E+005	 1.70000E+001	 3.00000E+000	 0.00000E+000	 7.18426E+002	 4.18901E+002	 4.86156E+002	 1.00000E+002	 5.03300E+000	 2.18410E-002	 0.00000E+000	 1.02023E+002	 7.78923E+000	 2.43177E-001	 6.35722E+002	 5.40694E+002	 5.41461E+002	 1.78735E+002	 4.23177E+000	 1.13574E-001	-1.48359E-001	-1.89177E+002	 7.39367E+001	-1.13099E-001	-1.12465E+002	 7.81052E+001
 1.74153E+002	 1.50405E+003	 1.57956E+002	 8.33404E+001	 1.33271E+000	 1.81098E+000	 2.13690E+004	 3.63887E+003	 1.00000E+000	 5.70000E+001	 3.00000E+000	 5.98800E+003	 2.41351E+000	 3.87821E+001	 9.11684E-003	 1.23886E-002	 6.18027E-002	 1.13497E-001	 1.66300E+003	 1.57734E+002	 8.32541E+001	 2.61082E-002	 2.61082E-002	 3.60560E+005	 1.70000E+001	 4.00000E+000	 0.00000E+000	 6.96284E+002	 4.33915E+002	 3.88361E+002	 1.00000E+002	 4.67637E+000	 1.87890E-002	 0.00000E+000	 7.12209E+001	 7.87945E+000	 2.50555E-001	 6.35722E+002	 5.40694E+002	 5.41461E+002	 1.78821E+002	 4.23177E+000	 1.13574E-001	-1.51589E-001	-2.19979E+002	 4.99604E+001	-1.13094E-001	-1.12379E+002	 7.81798E+001
 1.78416E+002	 1.59532E+003	 1.57904E+002	 8.33694E+001	 1.35948E+000	 1.76764E+000	 2.27290E+004	 6.81122E+003	 1.00000E+000	 5.90000E+001	 1.00000E+000	 6.17800E+003	 2.40306E+000	 3.99415E+001	 9.01742E-003	 1.17247E-002	 6.35076E-002	 1.06882E-001	 1.66300E+003	 1.57734E+002	 8.32541E+001	 2.61082E-002	 2.61082E-002	 3.60560E+005	 1.70000E+001	 5.00000E+000	 0.00000E+000	 7.24508E+002	 4.96820E+002	 3.86361E+002	 1.00000E+002	 4.93809E+000	 3.51240E-002	 0.00000E+000	 5.56807E+001	 8.16118E+000	 2.34557E-001	 6.35722E+002	 5.40694E+002	 5.41461E+002	 1.79062E+002	 4.23177E+000	 1.13574E-001	-1.29935E-001	-2.35519E+002	-1.07481E+001	-1.13069E-001	-1.12138E+002	 7.83650E+001
