Offset	Amplitude	X Position	Y Position	X Peak Width	Y Peak Width	6 N Photons	ChiSquared	FitOK	Frame Number	Peak Index of Frame	Peak Global Index	12 X PkW * Y PkW	Sigma Amplitude	Sigma X Pos rtNph	Sigma Y Pos rtNph	Sigma X Pos Full	Sigma Y Pos Full	18 Grouped Index	Group X Position	Group Y Position	Group Sigma X Pos	Group Sigma Y Pos	Group N Photons	24 Group Size	Frame Index in Grp	Label Set	Amplitude L1	Amplitude L2	Amplitude L3	30 FitOK Labels	Zeta0	Sigma Amp L2	Sigma Amp L3	Unwrapped Z	Sigma Z	36 Coherence	Group A1	Group A2	Group A3	Unwrapped Group Z	Group Sigma Z	42 Group Coherence	XY Ellipticity	Z Position	Unwrapped Z Error	XY Group Ellipticity	Group Z Position	Unwrapped Group Z Error
 1.51393E+002	 4.34401E+002	 2.48697E+002	 1.96436E+002	 1.22845E+000	 1.24490E+000	 4.14100E+003	 4.31733E+002	 1.00000E+000	 1.00000E+000	 7.00000E+000	 6.00000E+000	 1.52930E+000	 2.08423E+001	 1.90900E-002	 1.93456E-002	 4.85339E-002	 4.97292E-002	 6.00000E+000	 2.48719E+002	 1.96441E+002	 4.67058E-002	 4.67058E-002	 9.81000E+003	 3.00000E+000	 1.00000E+000	 0.00000E+000	 8.39982E+001	 2.24844E+002	 1.76123E+002	 1.00000E+002	 8.29139E-001	 4.09179E-002	 0.00000E+000	 1.74697E+001	 7.51965E+000	 4.95976E-001	 5.41032E+001	 1.89005E+002	 1.53448E+002	-2.75042E+002	 3.74927E+000	 6.46294E-001	-6.65167E-003	 1.74697E+001	 9.44545E+001	-4.50646E-002	 1.62031E+001	-1.40886E+002
 1.66264E+002	 4.13611E+002	 2.48701E+002	 1.96374E+002	 1.11306E+000	 1.28916E+000	 3.70200E+003	 4.89974E+002	 1.00000E+000	 2.00000E+000	 9.00000E+000	 1.85000E+002	 1.43491E+000	 2.03374E+001	 1.82936E-002	 2.11880E-002	 5.45503E-002	 7.19875E-002	 6.00000E+000	 2.48719E+002	 1.96442E+002	 4.67058E-002	 4.67058E-002	 9.81000E+003	 3.00000E+000	 2.00000E+000	 0.00000E+000	 3.96857E+001	 2.17794E+002	 1.71832E+002	 1.00000E+002	 7.20708E-001	 7.52402E-002	 0.00000E+000	-2.79428E+002	 4.84868E+000	 8.13523E-001	 5.41032E+001	 1.89005E+002	 1.53448E+002	-2.74903E+002	 3.74927E+000	 6.46294E-001	-7.33098E-002	 1.18178E+001	-1.03338E+002	-4.50646E-002	 1.63427E+001	-1.40785E+002
 2.88423E+002	 9.25794E+002	 2.48556E+002	 1.95531E+002	 1.15616E+000	 1.42893E+000	 9.47300E+003	 2.08184E+003	 1.00000E+000	 3.90000E+001	 1.10000E+001	 7.03100E+003	 1.65207E+000	 3.04269E+001	 1.18789E-002	 1.46814E-002	 5.49857E-002	 8.32330E-002	 2.18900E+003	 2.48569E+002	 1.95533E+002	 4.19085E-002	 4.19085E-002	 3.83450E+004	 5.00000E+000	 1.00000E+000	 0.00000E+000	 4.34806E+002	 4.80013E+002	 8.65451E+001	 3.00000E+002	 1.70429E+000	 6.55267E-002	 0.00000E+000	-1.01388E+002	 3.11705E+000	 7.91086E-001	 3.61937E+002	 3.64216E+002	 7.83087E+001	-3.98313E+002	 1.57645E+000	 7.77458E-001	-1.05515E-001	 1.89858E+002	 1.21898E+002	-1.29681E-001	 1.84178E+002	-1.39326E+002
 2.94652E+002	 7.02586E+002	 2.48537E+002	 1.95639E+002	 1.14896E+000	 1.66667E+000	 8.15400E+003	 2.81180E+003	 1.00000E+000	 4.00000E+001	 3.30000E+001	 7.30700E+003	 1.91494E+000	 2.65063E+001	 1.27239E-002	 1.84572E-002	 7.08911E-002	 1.47778E-001	 2.18900E+003	 2.48569E+002	 1.95532E+002	 4.19085E-002	 4.19085E-002	 3.83450E+004	 5.00000E+000	 2.00000E+000	 0.00000E+000	 3.55015E+002	 3.38408E+002	 7.22067E+001	 0.00000E+000	 1.32298E+000	 1.20981E-001	 0.00000E+000	-4.00482E+002	 3.28255E+000	 8.09681E-001	 3.61937E+002	 3.64216E+002	 7.83087E+001	-3.98126E+002	 1.57645E+000	 7.77458E-001	-1.83872E-001	 1.82009E+002	-6.18701E+001	-1.29681E-001	 1.84365E+002	-1.39072E+002
 2.85098E+002	 8.60971E+002	 2.48606E+002	 1.95525E+002	 1.13503E+000	 1.53067E+000	 9.19700E+003	 1.89947E+003	 1.00000E+000	 4.10000E+001	 2.00000E+001	 7.54600E+003	 1.73737E+000	 2.93423E+001	 1.18355E-002	 1.59610E-002	 5.66749E-002	 1.01942E-001	 2.18900E+003	 2.48570E+002	 1.95532E+002	 4.19085E-002	 4.19085E-002	 3.83450E+004	 5.00000E+000	 3.00000E+000	 0.00000E+000	 4.15655E+002	 4.00362E+002	 9.82316E+001	 3.00000E+002	 1.58225E+000	 7.48795E-002	 0.00000E+000	-4.01056E+002	 3.30796E+000	 7.56534E-001	 3.61937E+002	 3.64216E+002	 7.83087E+001	-3.97895E+002	 1.57645E+000	 7.77458E-001	-1.48418E-001	 1.81435E+002	-1.14474E+002	-1.29681E-001	 1.84596E+002	-1.38908E+002
 2.83340E+002	 5.25254E+002	 2.48494E+002	 1.95558E+002	 1.16136E+000	 1.37954E+000	 5.22600E+003	 1.32979E+003	 1.00000E+000	 4.20000E+001	 5.70000E+001	 7.83300E+003	 1.60215E+000	 2.29184E+001	 1.60651E-002	 1.90831E-002	 6.80110E-002	 9.50931E-002	 2.18900E+003	 2.48570E+002	 1.95532E+002	 4.19085E-002	 4.19085E-002	 3.83450E+004	 5.00000E+000	 4.00000E+000	 0.00000E+000	 2.37603E+002	 2.58251E+002	 4.89754E+001	 1.00000E+002	 9.29298E-001	 1.46156E-001	 0.00000E+000	-1.01843E+002	 4.24792E+000	 7.81539E-001	 3.61937E+002	 3.64216E+002	 7.83087E+001	-3.97695E+002	 1.57645E+000	 7.77458E-001	-8.58669E-002	 1.89402E+002	 9.23511E+001	-1.29681E-001	 1.84796E+002	-1.38695E+002
 2.73952E+002	 5.96964E+002	 2.48640E+002	 1.95384E+002	 1.18412E+000	 1.44027E+000	 6.29500E+003	 1.15487E+003	 1.00000E+000	 4.30000E+001	 5.10000E+001	 8.08200E+003	 1.70546E+000	 2.44329E+001	 1.49245E-002	 1.81530E-002	 6.21832E-002	 9.10415E-002	 2.18900E+003	 2.48570E+002	 1.95532E+002	 4.19085E-002	 4.19085E-002	 3.83450E+004	 5.00000E+000	 5.00000E+000	 0.00000E+000	 2.85981E+002	 2.58550E+002	 6.90630E+001	 1.00000E+002	 1.06897E+000	 1.06360E-001	 0.00000E+000	-1.12920E+002	 3.94941E+000	 7.65917E-001	 3.61937E+002	 3.64216E+002	 7.83087E+001	-3.97453E+002	 1.57645E+000	 7.77458E-001	-9.76038E-002	 1.78326E+002	 9.85687E+001	-1.29681E-001	 1.85038E+002	-1.38552E+002
 2.57527E+002	 1.49824E+002	 2.48689E+002	 1.95032E+002	 1.42000E+000	 1.44377E+000	 1.87000E+003	 4.64176E+002	 1.00000E+000	 4.80000E+001	 2.51000E+002	 9.48400E+003	 2.05015E+000	 1.22402E+001	 3.28372E-002	 3.33871E-002	 1.32521E-001	 1.36846E-001	 2.76200E+003	 2.48689E+002	 1.95032E+002	 1.32521E-001	 1.36846E-001	 1.87000E+003	 1.00000E+000	 1.00000E+000	 0.00000E+000	 2.00340E+001	 8.17168E+001	 6.33763E+001	 1.00000E+002	 2.78673E-001	 3.87899E-001	 0.00000E+000	 2.23295E+001	 7.99174E+000	 6.94463E-001	 2.00340E+001	 8.17168E+001	 6.33763E+001	 2.23295E+001	 7.99174E+000	 6.94463E-001	-8.30274E-003	 2.23295E+001	 1.00891E+002	-8.30274E-003	 2.23295E+001	 1.00891E+002
 2.12483E+002	 3.58447E+002	 2.49797E+002	 1.97259E+002	 1.17285E+000	 1.81357E+000	 4.52600E+003	 5.71224E+002	 1.00000E+000	 1.13000E+002	 4.70000E+001	 2.39820E+004	 2.12705E+000	 1.89327E+001	 1.74335E-002	 2.69574E-002	 5.98271E-002	 1.39121E-001	 6.54800E+003	 2.49797E+002	 1.97259E+002	 5.98271E-002	 1.39121E-001	 4.52600E+003	 1.00000E+000	 1.00000E+000	 0.00000E+000	 1.90393E+002	 6.22483E+001	 1.23606E+002	 1.00000E+002	 7.21754E-001	 5.15788E-002	 0.00000E+000	-4.52466E+002	 3.87940E+000	 9.19581E-001	 1.90393E+002	 6.22483E+001	 1.23606E+002	-4.52466E+002	 3.87940E+000	 9.19581E-001	-2.14544E-001	 1.30025E+002	-6.81024E+001	-2.14544E-001	 1.30025E+002	-6.81024E+001
 2.17985E+002	 1.39575E+002	 2.50220E+002	 1.96585E+002	 1.28463E+000	 1.36264E+000	 1.51100E+003	 3.56639E+002	 1.00000E+000	 1.27000E+002	 1.27000E+002	 2.71100E+004	 1.75049E+000	 1.18142E+001	 3.30481E-002	 3.50550E-002	 1.27076E-001	 1.42372E-001	 7.32500E+003	 2.50220E+002	 1.96585E+002	 1.27076E-001	 1.42372E-001	 1.51100E+003	 1.00000E+000	 1.00000E+000	 0.00000E+000	 4.26168E+001	 9.22329E+001	 2.76019E+001	 0.00000E+000	 2.66301E-001	 5.42800E-001	 0.00000E+000	-4.70522E+001	 1.16026E+001	 5.32136E-001	 4.26168E+001	 9.22329E+001	 2.76019E+001	-4.70522E+001	 1.16026E+001	 5.32136E-001	-2.94687E-002	 2.44193E+002	 6.41008E+001	-2.94687E-002	 2.44193E+002	 6.41008E+001
