Offset	Amplitude	X Position	Y Position	X Peak Width	Y Peak Width	6 N Photons	ChiSquared	FitOK	Frame Number	Peak Index of Frame	Peak Global Index	12 X PkW * Y PkW	Sigma Amplitude	Sigma X Pos rtNph	Sigma Y Pos rtNph	Sigma X Pos Full	Sigma Y Pos Full	18 Grouped Index	Group X Position	Group Y Position	Group Sigma X Pos	Group Sigma Y Pos	Group N Photons	24 Group Size	Frame Index in Grp	Label Set	Amplitude L1	Amplitude L2	Amplitude L3	30 FitOK Labels	Zeta0	Sigma Amp L2	Sigma Amp L3	Unwrapped Z	Sigma Z	36 Coherence	Group A1	Group A2	Group A3	Unwrapped Group Z	Group Sigma Z	42 Group Coherence	XY Ellipticity	Z Position	Unwrapped Z Error	XY Group Ellipticity	Group Z Position	Unwrapped Group Z Error
 2.04635E+002	 2.53253E+003	 2.86849E+002	 2.31625E+002	 1.42609E+000	 1.67360E+000	 3.58620E+004	 8.85932E+003	 1.00000E+000	 1.10000E+001	 3.40000E+001	 1.73200E+003	 2.38670E+000	 5.03243E+001	 7.53059E-003	 8.83759E-003	 6.23325E-002	 8.56576E-002	 2.50000E+001	 2.86814E+002	 2.31625E+002	 9.62177E-003	 9.62177E-003	 1.02772E+006	 3.20000E+001	 1.10000E+001	 0.00000E+000	 7.16605E+002	 8.93377E+002	 9.31880E+002	 1.00000E+002	 2.48944E+000	 2.05785E-002	 0.00000E+000	-1.06310E+002	 2.91384E+000	 4.34939E-001	 7.73102E+002	 8.06003E+002	 9.16326E+002	-9.77398E+001	 4.44502E-001	 5.32599E-001	-7.98498E-002	 1.84936E+002	 6.77472E+001	-7.89703E-002	 1.93506E+002	 7.51821E+001
 2.17824E+002	 2.49798E+003	 2.86816E+002	 2.31624E+002	 1.41198E+000	 1.65285E+000	 3.49770E+004	 6.82460E+003	 1.00000E+000	 1.20000E+001	 3.50000E+001	 1.89700E+003	 2.33378E+000	 4.99798E+001	 7.54983E-003	 8.83773E-003	 5.42032E-002	 7.40583E-002	 2.50000E+001	 2.86814E+002	 2.31625E+002	 9.62177E-003	 9.62177E-003	 1.02772E+006	 3.20000E+001	 1.20000E+001	 0.00000E+000	 6.99823E+002	 8.60018E+002	 9.46804E+002	 1.00000E+002	 2.46442E+000	 1.90536E-002	 0.00000E+000	-1.08140E+002	 2.71007E+000	 4.73520E-001	 7.73102E+002	 8.06003E+002	 9.16326E+002	-9.78403E+001	 4.44502E-001	 5.32599E-001	-7.85906E-002	 1.83106E+002	 6.42848E+001	-7.89703E-002	 1.93405E+002	 7.50740E+001
 2.38359E+002	 2.49951E+003	 2.86830E+002	 2.31648E+002	 1.37129E+000	 1.57908E+000	 3.25540E+004	 7.43283E+003	 1.00000E+000	 1.30000E+001	 3.50000E+001	 2.05400E+003	 2.16537E+000	 4.99951E+001	 7.60022E-003	 8.75187E-003	 5.91842E-002	 7.83028E-002	 2.50000E+001	 2.86814E+002	 2.31625E+002	 9.62177E-003	 9.62177E-003	 1.02772E+006	 3.20000E+001	 1.30000E+001	 0.00000E+000	 7.54488E+002	 8.09391E+002	 9.39899E+002	 1.00000E+002	 2.49588E+000	 1.71103E-002	 0.00000E+000	-1.01096E+002	 2.48546E+000	 5.35183E-001	 7.73102E+002	 8.06003E+002	 9.16326E+002	-9.79434E+001	 4.44502E-001	 5.32599E-001	-7.04283E-002	 1.90150E+002	 6.08308E+001	-7.89703E-002	 1.93302E+002	 7.49763E+001
 2.33012E+002	 2.52496E+003	 2.86833E+002	 2.31675E+002	 1.35806E+000	 1.61019E+000	 3.31350E+004	 6.37192E+003	 1.00000E+000	 1.40000E+001	 3.20000E+001	 2.20200E+003	 2.18673E+000	 5.02489E+001	 7.46063E-003	 8.84572E-003	 5.47484E-002	 7.67352E-002	 2.50000E+001	 2.86814E+002	 2.31625E+002	 9.62177E-003	 9.62177E-003	 1.02772E+006	 3.20000E+001	 1.40000E+001	 0.00000E+000	 7.81518E+002	 8.26272E+002	 9.23982E+002	 1.00000E+002	 2.52290E+000	 1.73886E-002	 0.00000E+000	-9.80368E+001	 2.53670E+000	 5.19755E-001	 7.73102E+002	 8.06003E+002	 9.16326E+002	-9.80488E+001	 4.44502E-001	 5.32599E-001	-8.49422E-002	 1.93209E+002	 8.26088E+001	-7.89703E-002	 1.93197E+002	 7.48742E+001
 2.31729E+002	 2.42488E+003	 2.86825E+002	 2.31636E+002	 1.36552E+000	 1.59648E+000	 3.17540E+004	 5.78964E+003	 1.00000E+000	 1.50000E+001	 4.50000E+001	 2.36300E+003	 2.18003E+000	 4.92431E+001	 7.66301E-003	 8.95911E-003	 5.72017E-002	 7.79792E-002	 2.50000E+001	 2.86814E+002	 2.31625E+002	 9.62177E-003	 9.62177E-003	 1.02772E+006	 3.20000E+001	 1.50000E+001	 0.00000E+000	 6.88128E+002	 8.18846E+002	 9.13603E+002	 1.00000E+002	 2.38773E+000	 1.29327E-002	 0.00000E+000	-1.06647E+002	 2.76105E+000	 4.87795E-001	 7.73102E+002	 8.06003E+002	 9.16326E+002	-9.81504E+001	 4.44502E-001	 5.32599E-001	-7.79742E-002	 1.84599E+002	 6.49854E+001	-7.89703E-002	 1.93095E+002	 7.47670E+001
 2.26099E+002	 2.50461E+003	 2.86810E+002	 2.31648E+002	 1.37145E+000	 1.55568E+000	 3.21900E+004	 7.17027E+003	 1.00000E+000	 1.60000E+001	 3.40000E+001	 2.50000E+003	 2.13353E+000	 5.00461E+001	 7.64395E-003	 8.67081E-003	 5.74461E-002	 7.37550E-002	 2.50000E+001	 2.86814E+002	 2.31625E+002	 9.62177E-003	 9.62177E-003	 1.02772E+006	 3.20000E+001	 1.60000E+001	 0.00000E+000	 7.42504E+002	 8.26729E+002	 9.43233E+002	 1.00000E+002	 2.49478E+000	 1.77191E-002	 0.00000E+000	-1.03038E+002	 2.59393E+000	 5.15694E-001	 7.73102E+002	 8.06003E+002	 9.16326E+002	-9.82517E+001	 4.44502E-001	 5.32599E-001	-6.29401E-002	 1.88208E+002	 4.92939E+001	-7.89703E-002	 1.92994E+002	 7.46635E+001
 2.36769E+002	 2.49368E+003	 2.86839E+002	 2.31643E+002	 1.37741E+000	 1.61308E+000	 3.32080E+004	 6.71340E+003	 1.00000E+000	 1.70000E+001	 3.30000E+001	 2.65200E+003	 2.22187E+000	 4.99368E+001	 7.55861E-003	 8.85185E-003	 5.73815E-002	 7.84919E-002	 2.50000E+001	 2.86814E+002	 2.31625E+002	 9.62177E-003	 9.62177E-003	 1.02772E+006	 3.20000E+001	 1.70000E+001	 0.00000E+000	 7.51239E+002	 8.24852E+002	 9.30895E+002	 1.00000E+002	 2.49109E+000	 1.65404E-002	 0.00000E+000	-1.01532E+002	 2.56679E+000	 5.13096E-001	 7.73102E+002	 8.06003E+002	 9.16326E+002	-9.83504E+001	 4.44502E-001	 5.32599E-001	-7.88061E-002	 1.89713E+002	 7.11772E+001	-7.89703E-002	 1.92895E+002	 7.45710E+001
 2.45316E+002	 2.49645E+003	 2.86825E+002	 2.31621E+002	 1.33609E+000	 1.57807E+000	 3.17480E+004	 6.85364E+003	 1.00000E+000	 1.80000E+001	 3.70000E+001	 2.80800E+003	 2.10845E+000	 4.99645E+001	 7.49857E-003	 8.85664E-003	 5.56845E-002	 7.74593E-002	 2.50000E+001	 2.86814E+002	 2.31625E+002	 9.62177E-003	 9.62177E-003	 1.02772E+006	 3.20000E+001	 1.80000E+001	 0.00000E+000	 7.56181E+002	 8.13533E+002	 9.32976E+002	 1.00000E+002	 2.49286E+000	 1.86908E-002	 0.00000E+000	-1.01106E+002	 2.55317E+000	 5.27561E-001	 7.73102E+002	 8.06003E+002	 9.16326E+002	-9.84519E+001	 4.44502E-001	 5.32599E-001	-8.30362E-002	 1.90139E+002	 7.70639E+001	-7.89703E-002	 1.92794E+002	 7.44640E+001
 2.36747E+002	 2.49924E+003	 2.86842E+002	 2.31623E+002	 1.36999E+000	 1.58998E+000	 3.27310E+004	 8.54428E+003	 1.00000E+000	 1.90000E+001	 3.30000E+001	 2.96600E+003	 2.17827E+000	 4.99924E+001	 7.57249E-003	 8.78847E-003	 5.88333E-002	 7.90576E-002	 2.50000E+001	 2.86814E+002	 2.31625E+002	 9.62177E-003	 9.62177E-003	 1.02772E+006	 3.20000E+001	 1.90000E+001	 0.00000E+000	 7.76260E+002	 8.09326E+002	 9.33549E+002	 1.00000E+002	 2.51657E+000	 2.42471E-002	 0.00000E+000	-9.93939E+001	 2.45722E+000	 5.39867E-001	 7.73102E+002	 8.06003E+002	 9.16326E+002	-9.85535E+001	 4.44502E-001	 5.32599E-001	-7.43219E-002	 1.91852E+002	 6.75366E+001	-7.89703E-002	 1.92692E+002	 7.43666E+001
 2.37995E+002	 2.49626E+003	 2.86805E+002	 2.31623E+002	 1.35912E+000	 1.58657E+000	 3.23650E+004	 5.85441E+003	 1.00000E+000	 2.00000E+001	 3.30000E+001	 3.12800E+003	 2.15634E+000	 4.99626E+001	 7.55473E-003	 8.81904E-003	 5.64876E-002	 7.67730E-002	 2.50000E+001	 2.86814E+002	 2.31625E+002	 9.62177E-003	 9.62177E-003	 1.02772E+006	 3.20000E+001	 2.00000E+001	 0.00000E+000	 7.64057E+002	 8.33118E+002	 9.14483E+002	 1.00000E+002	 2.49422E+000	 1.70102E-002	 0.00000E+000	-9.97100E+001	 2.66708E+000	 5.00193E-001	 7.73102E+002	 8.06003E+002	 9.16326E+002	-9.86582E+001	 4.44502E-001	 5.32599E-001	-7.72155E-002	 1.91536E+002	 7.09386E+001	-7.89703E-002	 1.92587E+002	 7.42536E+001
